name,amenity,leisure,tourism,longitude,latitude
,,,attraction,21.0257463,52.2313798
,,,attraction,21.0257733,52.231315
Dom Kultury Śródmieście,arts_centre,,,21.0249702,52.2330247
Bielański Ośrodek Kultury,arts_centre,,,20.9356006,52.2847176
Palladium,theatre,,,21.0117601,52.2327185
Teatr Malego Widza,theatre,,,21.0139633,52.2496936
Otwarta Kolonia,community_centre,,,20.9681681,52.236651
"Klub Seniora ""Barka""",community_centre,,,20.9767284,52.2813402
,,,,20.9799577,52.1267892
Klub Poznańska 38,community_centre,,,21.0101569,52.2287527
300-lecie Potopu szwedzkiego,,,,21.0102712,52.250621
,,,,21.0102526,52.2505461
,,,,21.0103006,52.2506125
Komitet Centralny Niezależnej Partii Chłopskiej,,,,21.0116109,52.2500477
Mansjonaria,,,information,21.0138578,52.2481655
Adam Jarzębski,,,,21.0136506,52.248067
,,,,21.0135493,52.248
,,,,21.0358489,52.2522414
Osioł somalijski,,,attraction,21.018573,52.2593593
Biennale Warszawa,arts_centre,,,21.0174348,52.2213163
,,,,21.0533,52.2264614
"""Nasz Klub"" klub osiedlowy Robotniczej Spółdzielni Mieszkaniowej Praga",arts_centre,,,21.062286,52.27378
Karuzella,arts_centre,,,21.0612715,52.27557
"Dom Sąsiedzki ""Moje Szmulki""",community_centre,,,21.0559174,52.2597194
Ławeczka Chopina,bench,,attraction,21.0162196,52.2411633
,,,,20.978548,52.2692555
,,,,20.9788496,52.2690769
,,,,20.9785948,52.2688245
,,,,21.0089393,52.1677191
T-55U,,,attraction,21.0667362,52.1830864
Antonov An-2,,,attraction,21.0657538,52.1822776
BRDM,,,attraction,21.0653,52.1823246
Ilyushin Il-28,,,attraction,21.0661602,52.1815503
T-55AM,,,attraction,21.0666388,52.1829918
URAL-375D,,,attraction,21.0654454,52.1823669
T-55AM,,,attraction,21.0667095,52.1830579
T-34-85,,,attraction,21.0668448,52.1832075
IS-3,,,attraction,21.0667677,52.1831264
T-55AM,,,attraction,21.0666682,52.1830256
SU-76,,,attraction,21.0665844,52.1829256
T-34M,,,attraction,21.0668887,52.1832827
IS-2M,,,attraction,21.066804,52.1831547
BRDM,,,attraction,21.0653439,52.1823431
Sexton Mk2,,,attraction,21.0667644,52.1827842
SU-85,,,attraction,21.066563,52.182891
ISU-152,,,attraction,21.0665253,52.1828599
PT-76,,,attraction,21.0666149,52.1829584
T-34-85,,,attraction,21.0668712,52.1832462
Centrum Kultury Jidysz,community_centre,,,20.9971718,52.248546
Capitol,nightclub,,,21.0030982,52.2411338
Kino na Bok-u,cinema,,,20.9534262,52.3135574
Hugo Kołłątaj,,,,21.0118448,52.2495374
"Pływalnia ""Szuwarek""",,sports_centre,,21.1126313,52.2437044
Papugarnia Carmen,,,attraction,20.925997,52.1958117
Klub Mechanik,nightclub,,,21.0010068,52.2029819
Jump Arena,,fitness_station,attraction,21.0073981,52.3197966
Białołęcki Ośrodek Kultury Głębocka 66,arts_centre,,,21.067602,52.3113189
,,,,21.0563836,52.2242454
,,,,21.0566383,52.2241309
Centrum Kultury w Łomiankach,arts_centre,,,20.8875314,52.3420782
,,,,21.0570786,52.2434687
,,,,21.0573354,52.2437362
,,,,21.0576019,52.2437714
Room 13,nightclub,,,21.012811,52.2378888
TR Warszawa/ATM Studio,theatre,,,21.1242437,52.1915592
Multikino,cinema,,,20.9504945,52.2128657
ZUPP,community_centre,,,21.0237308,52.1943461
,,,,20.8898363,52.1242705
MK Bowling,,sports_centre,,20.930934,52.2958395
Multikino,cinema,,,20.9303168,52.2941895
Węgierski Instytut Kultury,arts_centre,,,21.010042,52.2348017
Klub Osiedlowy Surma,community_centre,,,20.9729012,52.2134573
Miejsce Projektów Zachęty,,,gallery,21.0199067,52.2340374
Samogłoska Miejsce Aktywności Lokalnej,community_centre,,,20.9205762,52.3109612
Arboretum,,,attraction,21.0959046,52.1091882
Cicha 23,,,attraction,21.1304818,52.3415549
Mokotowskie Centrum Integracji Mieszkańców,community_centre,,,21.0055644,52.1896941
,,,,21.0326661,52.152526
Klub Seniora SMB Jary,community_centre,,,21.0234542,52.1569763
Cinema City,cinema,,,20.9327521,52.2656798
Iluzjon,cinema,,,21.0109241,52.2055774
Kino Elektronik,cinema,,,20.9920787,52.2609868
"Spółdzielczy Klub ""Junona""",community_centre,,,21.0204635,52.2921598
Galeria Brama Bielańska,,,gallery,21.000787,52.2673251
Sala Audiowizualna im. Karola Beyera,community_centre,,,21.0001199,52.2665354
Austriackie Forum Kultury,arts_centre,,,21.0048083,52.2362531
,,,,21.0586591,52.1288882
Syreni Śpiew,nightclub,,,21.0452797,52.2554978
Fundacja Potwory,arts_centre,,,21.0291541,52.2217253
Domek Filmowy,arts_centre,,,21.0292714,52.2217353
Raster,,,gallery,21.0096086,52.2262082
,,,,21.0205796,52.1249676
Niebo,nightclub,,,21.018183,52.2323707
,,,,21.0196701,52.2051496
Kredens pod Oknami,community_centre,,,21.0941167,52.251542
Ściana Południowa,,sports_centre,,21.0404461,52.1454843
Ulica Wierzbowa,,,information,21.0099555,52.2427004
Royal,casino,,,21.0184414,52.2278214
Sala Widowiskowo-Konferencyjna ASzWoj,community_centre,,,21.1775682,52.2640292
"Dom Kutury""Kolorowa""",arts_centre,,,20.8888752,52.1910218
Młodzieżowy Dom Kultury im. Marii Gwizdak,arts_centre,,,20.9371113,52.2807454
Ławeczka Chopina,bench,,attraction,21.0178247,52.2380566
,,,,21.0514774,52.2275552
"Studio Pole Dance ""si.mia""",,sports_centre,,20.893326,52.2061145
,,,,21.058796,52.2372968
,,,,21.0069556,52.1021785
Ośrodek Wsparcia dla Seniorów Nr 1,community_centre,,,20.9476853,52.2797173
,,,,20.9397758,52.181415
,,,,20.9399851,52.1817239
Cmentarzysko tramwajów,,,attraction,20.9144063,52.1842741
WYSOKOŚCIÓWKA.org,,sports_centre,,21.1005376,52.2179735
Piwnica Artystyczna Kurylewiczów,arts_centre,,,21.0118665,52.2493499
Tężnia Wawer,,,attraction,21.1531521,52.2401792
Środowiskowe Ognisko Wychowawcze,community_centre,,,20.9543741,52.2469887
,,,,21.0671529,52.137719
Nowa Akropolis,community_centre,,,20.9829396,52.2166004
FHouse,nightclub,,,21.0204695,52.2335134
Warszawsko-Mazowiecki Związek Sportów Gimnastycznych,community_centre,,,21.0144924,52.1954323
The Club No 1,nightclub,,,21.019728,52.2335638
Golden Moon,nightclub,,,21.0200738,52.2336457
Tablica upamiętniająca pomordowanych na terenie Wyścigów Konnych na Służewcu,,,,21.0169355,52.1642899
Karova,nightclub,,,21.0183834,52.242445
,,,attraction,21.0658466,52.1814443
,,,attraction,21.0657313,52.181484
,,,attraction,21.0655953,52.1815342
,,,attraction,21.0654705,52.1815871
,,,attraction,21.0653279,52.1816406
,,,attraction,21.0651906,52.1817018
,,,attraction,21.0650943,52.1817634
,,,attraction,21.0650367,52.1818749
,,,attraction,21.0651799,52.1818694
,,,attraction,21.0652732,52.1818348
,,,attraction,21.0653665,52.1818035
,,,attraction,21.0654681,52.1817576
,,,attraction,21.0655887,52.1817179
,,,attraction,21.0657093,52.1816727
,,,attraction,21.0658383,52.1816268
,,,attraction,21.065975,52.1815969
Dom Kultury Orion,community_centre,,,21.0685257,52.2253748
"Fundacja ""Bo Warto""",community_centre,,,21.0659176,52.2077484
Centrum Futbolu Warszawianka,,sports_centre,,21.0283172,52.195881
Struktury Natury,arts_centre,,,20.9858662,52.2221838
,,,,20.9975387,52.2582606
Centrum Duchowości Sacre Coeur,community_centre,,,21.0146944,52.1489817
Towarzystwo Krzewienia Kultury Fizycznej – Ognisko „Wierzbno”,,sports_centre,,21.027144,52.1836976
"Świetlica Środowiskowa ""Świetlik"" w Rybiu",community_centre,,,20.9380794,52.155184
,,,,21.0398345,52.2228179
"Wytwórnia ""Polski Sten""",,,,21.0146462,52.2485767
Marcelo Bacciarelli,,,,21.0146194,52.2486212
Edmund Jan Osmańczyk,,,,21.0144845,52.2487383
Galeria Obok ZPAF,,,gallery,21.0145743,52.2487217
Pracownikom Komisji Edukacji Narodowej,,,,21.0134733,52.249437
I💙BIAŁOŁĘKA,,,attraction,20.9696106,52.3204071
"Katakumby (""groby masońskie"")",,,attraction,21.0449314,52.1728096
Stołeczne Centrum Edukacji Kulturalnej,arts_centre,,,21.0119717,52.2520401
Centrum Kultury Raszyn,arts_centre,,,20.9198506,52.1542856
Luzztro,nightclub,,,21.0237195,52.2327459
,,,,21.0162128,52.2613346
,,,,21.0457509,52.2259286
,,,,21.0195681,52.2384344
,,,,21.0070589,52.1012499
,,,,21.0442861,52.2275067
Pracownia PatiTap,community_centre,,,21.0391385,52.1566906
,,,,21.0411333,52.1566923
,,,,21.0414533,52.1566468
,,,,21.0412231,52.1565012
Teatr Ateneum - Scena 20,theatre,,,21.0319025,52.2381933
,,,,21.041287,52.1566951
,,,,20.9974804,52.2439003
,,,,21.0041088,52.110066
Cadillac 355 D Series 30 Fleetwood 7 – auto Marszałka Piłsudskiego,,,attraction,21.0274273,52.2136861
,,,,21.0020932,52.2694525
,,,,21.0017613,52.2691109
,,,,20.9828679,52.206196
Fundacja im. Bolesława Biegasa,,,gallery,21.00867,52.2289131
Teatr Baza,theatre,,,21.0437842,52.208897
Instytut Goethego,arts_centre,,,21.0171664,52.2324572
,,,,20.9889338,52.21725
,,,,21.0438459,52.1859732
,,,,21.0444815,52.1869703
,,,,21.0429337,52.187501
,,,,21.0428552,52.1875877
,,,,21.0427898,52.1864134
,,,,21.042918,52.1874077
Salwa,,,gallery,21.0264027,52.2600246
Klub Złotego Wieku,community_centre,,,21.0262207,52.2599186
Klub Pod Kolumnami,community_centre,,,21.0273363,52.2592137
,,,,20.9911263,52.2028077
,,,,21.1128614,52.2433109
Pracownia Wschodnia,,,gallery,21.0269122,52.2603051
,,,,21.0370683,52.2195849
,,,,21.0376653,52.219575
,,,,21.037476,52.219578
Smolna,nightclub,,,21.0217116,52.2326732
Zagrywki,bar,amusement_arcade,,21.0223442,52.2304613
Volt Boulderownia,,sports_centre,,21.0881861,52.1837152
,,,,21.0054447,52.1429216
,,,,21.0046626,52.142919
,,,,21.0039459,52.1430753
TEATR XL,theatre,,,21.0290417,52.2612677
Leśny tor rowerowy,,track,,21.1396956,52.3209833
Obozowisko,,,attraction,21.13659,52.3193881
,bench,,,21.0352712,52.2212117
,,,,21.0008452,52.2360545
Atelier Książkowa. Pracownia Ceramiki Artystycznej,arts_centre,,,20.949147,52.3288248
Dzielnicowy Ośrodek Kultury Ursynów,arts_centre,,,21.0194366,52.1308845
"Klub Osiedlowy ""Podgrodzie""",community_centre,,,21.0430915,52.3003865
Centrum Kultury Wilanów,arts_centre,,,21.0866037,52.1674492
Opera Narodowa,theatre,,,21.010346,52.243632
Teatr Narodowy,theatre,,,21.0096841,52.2433555
,,,,21.0473654,52.1491294
Konstytucja 3 Maja,,,,21.0140929,52.2477675
Drukarnia NSZ,,,,21.0116079,52.2496996
Station of Art,,,gallery,21.000121,52.2371015
Teatr WAM,theatre,,,20.9301237,52.2940527
Michał Landy,,,,21.0129921,52.2470253
,,,,21.0131458,52.2470122
"Dom Kultury ""Rembertów""",community_centre,,,21.1632527,52.2542413
Studium Wychowania Fizycznego i Sportu Akademii Sztuki Wojennej,,sports_centre,,21.1758658,52.2627067
