name,highway,latitude,longitude
Schumana 01,bus_stop,54.3592741,18.6044101
Potęgowska 01,bus_stop,54.3313971,18.5464426
Potęgowska 02,bus_stop,54.331455,18.5463957
Rynarzewo,bus_stop,54.4213886,18.5383646
Rynarzewo,bus_stop,54.4218231,18.5369523
Siennicka 02,bus_stop,54.3567798,18.6793731
Płowce 02,bus_stop,54.3559988,18.6302955
Płowce 01,bus_stop,54.3558168,18.6301725
Baza Manipulacyjna 01,bus_stop,54.3538213,18.7579784
Górki Zachodnie 01,bus_stop,54.3547756,18.7821857
Kępna 02,bus_stop,54.3590163,18.7472337
Kępna 01,bus_stop,54.3591474,18.7457704
Kłosowa 01,bus_stop,54.3615125,18.7179013
Stogi 06,bus_stop,54.3615778,18.7172557
Steczka 01,bus_stop,54.3596329,18.7407021
Steczka 02,bus_stop,54.359843,18.7402307
Sówki 02,bus_stop,54.3614501,18.7305913
Łowicka 01,bus_stop,54.3550766,18.7708338
Łowicka 02,bus_stop,54.3552,18.7704902
Łęczycka 01,bus_stop,54.3558667,18.7638385
Łęczycka 02,bus_stop,54.3559999,18.7632761
Potokowa 02,bus_stop,54.3737327,18.5665064
Słowackiego - Działki 01,bus_stop,54.3705638,18.5562629
Słowackiego - Działki 02,bus_stop,54.3710129,18.5556702
Sucharskiego - PKP 02,bus_stop,54.3718393,18.6832788
Sucharskiego - PKP 01,bus_stop,54.3765147,18.6827394
Przeróbka 01,bus_stop,54.3574823,18.6834546
Przystań Żeglugi 02,bus_stop,54.4029413,18.6824906
Przystań Żeglugi 01,bus_stop,54.4040529,18.6816297
Niedziałkowskiego 01,bus_stop,54.4312674,18.463227
Osowa Obwodnica,bus_stop,54.4287112,18.495687
Ku Ujściu 04,bus_stop,54.3781863,18.6781558
Karczemki,bus_stop,54.3496371,18.5124494
Abrahama 02,bus_stop,54.393791,18.5811187
Wojska Polskiego 03,bus_stop,54.3877493,18.5907334
Wojska Polskiego 04,bus_stop,54.3864464,18.5918117
Wojska Polskiego,bus_stop,54.3871349,18.589655
Europejskie Centrum Solidarności 02,bus_stop,54.3621847,18.6513294
Europejskie Centrum Solidarności 01,bus_stop,54.3629683,18.650181
Nowatorów 03,bus_stop,54.3640335,18.4917456
Nowatorów 01,bus_stop,54.3652886,18.4935712
Przegalina 01,bus_stop,54.3112187,18.917064
Przegalińska 02,bus_stop,54.3099563,18.924298
Przegalińska 01,bus_stop,54.3098808,18.9253569
Ostróżek 02,bus_stop,54.2903612,18.6366399
Św. Wojciech 01,bus_stop,54.2847912,18.6381215
Iławska,bus_stop,54.4391939,18.459028
Iławska,bus_stop,54.439571,18.4584585
