name,Mostownia,Zdrofit,Teatr Leśny,Taurus,Dance Atelier Barbara Materka - Szkoła Tańca,Soszyńska Dance Academy,Tone Zone,,My Gim,Zdrofit,CityFit,Joga Park,Arkon Squash & Gym,Zdrofit,Akademos - Klub fitness,Zdrofit,Fred Astaire,Speed4Fit,Zdrofit,Calypso,,Janoka Joga,Studio Figura,Mama Joga,,,,,,Total Fitnes,Strong Schab Fitness,Joga Studio nad Motławą,Gymbee,Garden Clinic Healthcare & Fitness,Studio Sylwetki Forfit,Elewator,Meon EMS,Scena Teatralna NOT,Zdrofit,Zdrofit,Fit Point,U7 Bowling,,Zdrofit,Fitness Magnum,BlueFit,All for body,Fitimpuls,All Time Fitness,Chinchilla Joga,City Pilates,ReStart Studio,Stadion Żużlowy im. Zbigniewa Podleckiego,Teatr Wybrzeże,Polska Filharmonia Bałtycka im. Fryderyka Chopina,,Stadion Miejski,MKS Atleta,Teatr Miniatura,,Polsat Plus Arena Gdańsk,Ergo Arena,,,Just GYM,Amfiteatr,Amfiteatr Orana,,,,,Gdański Stadion Lekkoatletyczny i Rugby,,Opera Bałtycka,Gdański Teatr Szekspirowski
Emaus,3.2001602841890877,4.681629699795939,2.731733051664837,12.485961427336543,5.139434365951195,3.896424395713784,3.8642046623210504,4.711174051213376,12.286140472927636,4.681629699795939,2.620018619317787,3.7762614673197454,6.651914589322176,4.681629699795939,8.42456548604275,4.681629699795939,3.3120523593229967,4.486782467858333,4.681629699795939,3.1364330177234625,4.711174051213376,3.410934463473411,1.4079491491400262,6.709232027337507,4.711174051213376,4.711174051213376,4.711174051213376,4.711174051213376,4.711174051213376,4.790307051362667,7.474445222348292,4.168256936446189,0.1831221606615824,1.7727840196621003,1.504990686514138,6.824808991377484,3.9342326754553407,3.196957383363731,4.681629699795939,4.681629699795939,0.8348784972127196,3.834223669804025,4.711174051213376,4.681629699795939,3.5632775698937422,6.473757417323387,6.1377110485439115,4.502220235845072,2.3879380728478417,1.5279745937880684,3.413769576275783,7.28379611554252,4.458393910096363,2.986105266828798,3.715350519069786,4.711174051213376,2.48310347729693,6.02195063247372,3.132380758528892,4.711174051213376,5.233435048909434,8.825436847281859,4.711174051213376,4.711174051213376,5.119533690592689,1.2271683277027212,3.307279803497029,4.711174051213376,4.711174051213376,4.711174051213376,4.711174051213376,4.945839968403893,4.711174051213376,3.0877896932832463,2.9246498486590617
Osiedle Jary,4.630754782657453,6.1263375557631745,4.152877138137313,13.513685659349598,6.538541387677113,5.342905007219074,5.310381511174017,6.072033662900245,13.378350934083636,6.1263375557631745,3.114140697709934,5.221914791378552,8.041085009165718,6.1263375557631745,9.788542094397926,6.1263375557631745,4.7585154772134,4.734594444915235,6.1263375557631745,3.871572510101605,6.072033662900245,3.769844121730633,2.6298066476682838,8.104032035990388,6.072033662900245,6.072033662900245,6.072033662900245,6.072033662900245,6.072033662900245,6.200016789661957,8.916288931719132,4.783405625210063,1.2643172384222727,2.9149790083019087,1.343403286844913,8.208880722943269,5.324949662811545,3.878239171076426,6.1263375557631745,6.1263375557631745,1.664117107043778,5.280680277024567,6.072033662900245,6.1263375557631745,2.9406111740700474,7.901260109819515,7.53203302190035,5.93838255975473,1.1739348925035986,2.0046508430049323,3.84787306215166,8.60873151526013,4.680245365895191,3.5226303420467566,4.217516937868479,6.072033662900245,3.841944241045969,7.462009789244495,4.54318338892657,6.072033662900245,6.574230397297087,10.243634612424708,6.072033662900245,6.072033662900245,5.397896184288755,0.7669354013095045,2.1147053886958616,6.072033662900245,6.072033662900245,6.072033662900245,6.072033662900245,6.336286764670089,6.072033662900245,4.437039254826758,3.307741472603404
Rogalińska 01,5.120077481284537,6.615190628644326,4.628962676111805,13.84577145631513,7.004421520257159,5.830470703916795,5.796952134732849,6.525826982035871,13.732312488782677,6.615190628644326,3.441188455330671,5.7103881303829125,8.502165993775089,6.615190628644326,10.23930194037706,6.615190628644326,5.246172812909696,4.869146814555523,6.615190628644326,4.2363168732256025,6.525826982035871,3.9628044491518923,3.070364442842152,8.567113981248648,6.525826982035871,6.525826982035871,6.525826982035871,6.525826982035871,6.525826982035871,6.669956727377978,9.399111063180712,5.1045099494168955,1.7516692387975088,3.3341141268676955,1.6458140660765925,8.668001987468873,5.789516359195587,4.230357380888185,6.615190628644326,6.615190628644326,2.0816185633514217,5.76834794652504,6.525826982035871,6.615190628644326,2.8210604051813992,8.390156272342827,7.99535764561558,6.418822716695389,0.9742676027275982,2.3210142886172194,4.061171764782375,9.047015315558497,4.893993958484976,3.847934721610275,4.518574652739482,6.525826982035871,4.324244244612118,7.943991091254418,5.030957463808923,6.525826982035871,7.050118101824486,10.714921448699457,6.525826982035871,6.525826982035871,5.5305622292210606,1.1334033564273192,1.83776998308933,6.525826982035871,6.525826982035871,6.525826982035871,6.525826982035871,6.799394236013606,6.525826982035871,4.916970832435878,3.600633286907348
Rogalińska 02,5.08541020082317,6.5789256938663465,4.5897471934416245,13.805568460495637,6.964236884382487,5.793502956373686,5.759617103286217,6.485008411329502,13.691535821600155,6.5789256938663465,3.4320033763639626,5.673874721094578,8.461665535778682,6.5789256938663465,10.198326971299679,6.5789256938663465,5.209255742128484,4.837079963303024,6.5789256938663465,4.223312466432083,6.485008411329502,3.927462230243769,3.0292408892485674,8.526727812436988,6.485008411329502,6.485008411329502,6.485008411329502,6.485008411329502,6.485008411329502,6.630082964259368,9.360796368196638,5.096617432712259,1.7148813936948286,3.29262500134739,1.6367614713773029,8.627396222859497,5.749271116298313,4.218792856273437,6.5789256938663465,6.5789256938663465,2.040181404667938,5.731424900512757,6.485008411329502,6.5789256938663465,2.805380162114427,8.35600893417375,7.954993215516767,6.3801343973462545,1.0032568257335488,2.2805531021078824,4.024914228556382,9.005708546954816,4.896651648508161,3.839148628989499,4.512605127870136,6.485008411329502,4.293060682119569,7.9055351125850075,4.997608226944895,6.485008411329502,7.020792685771156,10.675112223678992,6.485008411329502,6.485008411329502,5.49874849906765,1.1160823704544138,1.8739737690114593,6.485008411329502,6.485008411329502,6.485008411329502,6.485008411329502,6.759035521047911,6.485008411329502,4.886510326294938,3.595073940112392
Górki Wschodnie 02,11.797797678869117,12.469460167398964,12.8980513108044,22.605154094502545,14.203580653526892,12.495422906574381,12.598751199040251,14.381308789355867,22.07703745040973,12.469460167398964,9.564059650625678,12.338325395794993,15.192826632643138,12.469460167398964,16.69491806275361,12.469460167398964,12.362024818332516,16.657014547591878,12.469460167398964,9.198606671350001,14.381308789355867,15.573918457732123,13.159102756420598,15.145090645311713,14.381308789355867,14.381308789355867,14.381308789355867,14.381308789355867,14.381308789355867,13.882336212898256,14.381201539994581,8.157173984168013,12.215198337951696,13.519915771765497,11.074778945513362,15.369555133460167,13.702968130576544,9.095348126449231,12.469460167398964,12.469460167398964,13.016309824969902,12.468271918144902,14.381308789355867,12.469460167398964,15.312635978464268,12.281428870865279,14.816321916238756,13.25436863049787,11.688054191154034,13.710839729250488,15.553109612859233,16.33616643556412,7.746496727051234,9.212637327534388,8.496100804369966,14.381308789355867,11.176357436922833,13.758093471262022,11.51509643088478,14.381308789355867,10.670585860407506,16.009390424725908,14.381308789355867,14.381308789355867,17.272104488214058,11.661543673493764,11.346728067728812,14.381308789355867,14.381308789355867,14.381308789355867,14.381308789355867,14.210104554084023,14.381308789355867,10.982614526778676,9.261359501597338
Górki Wschodnie 01,11.950629613031227,12.622470902187024,13.050087441720596,22.757805730736308,14.356706037827708,12.648581221985863,12.751895055497965,14.534467111881465,22.229231186569997,12.622470902187024,9.709238870438472,12.491460745585734,15.345162049115794,12.622470902187024,16.84590304072875,12.622470902187024,12.51490174686005,16.802960328059736,12.622470902187024,9.34737167240008,14.534467111881465,15.72000768296348,13.30743832271625,15.297304581069817,14.534467111881465,14.534467111881465,14.534467111881465,14.534467111881465,14.534467111881465,14.035506901394434,14.530969164331642,8.306550150396287,12.359276922904138,13.668644240183074,11.214728228439393,15.521805976260852,13.855945076715539,9.243653225184016,12.622470902187024,12.622470902187024,13.161337897573997,12.621416270888808,14.534467111881465,12.622470902187024,15.450135142522678,12.431542768557645,14.96899698981481,13.407539826592615,11.820481157453042,13.855551850055646,15.699770869449763,16.48868474585795,7.8890034040687675,9.358861563256843,8.643048951971059,14.534467111881465,11.328081927853447,13.910204699100436,11.667856594879538,14.534467111881465,10.82286853652114,16.158091978556858,14.534467111881465,14.534467111881465,17.41871118351999,11.801138576578587,11.47289364949459,14.534467111881465,14.534467111881465,14.534467111881465,14.534467111881465,14.363277928580501,14.534467111881465,11.135221704409712,9.405601737563018
Świętokrzyska 01,5.793338244985792,7.31321016008706,5.382160889016689,14.621642840708358,7.773136549401066,6.542322829900396,6.5153603774272675,7.3065899590512515,14.517567168297559,7.31321016008706,3.688051659866638,6.414441322999287,9.276370979969606,7.31321016008706,11.02251355947095,7.31321016008706,5.958270574202524,5.517815755973655,7.31321016008706,4.53666874586276,7.3065899590512515,4.667523081651003,3.858089342630022,9.339119031282948,7.3065899590512515,7.3065899590512515,7.3065899590512515,7.3065899590512515,7.3065899590512515,7.4330878275918435,10.131890261695517,5.300126712631007,2.4800546390137073,4.128524144762563,1.9721446845561021,9.444193835021094,6.55993534764554,4.504864770303277,7.31321016008706,7.31321016008706,2.875276884693101,6.479520782486984,7.3065899590512515,7.31321016008706,3.225897509903194,9.047187928727475,8.767102927660638,7.1605945908997795,0.702349028447963,3.1047563338722313,4.779747845756941,9.837099757343932,4.893841810677525,4.078837469641252,4.686358198399222,7.3065899590512515,4.941198257031004,8.680278489066286,5.681650485602461,7.3065899590512515,7.622562605817116,11.475378978386702,7.3065899590512515,7.3065899590512515,6.172539326800964,1.6317471041269527,1.1992510982520952,7.3065899590512515,7.3065899590512515,7.3065899590512515,7.3065899590512515,7.5714324183199135,7.3065899590512515,5.518051862582056,3.7780898363203788
Zaroślak 04,4.226721942959849,5.7345442195501395,4.53532991463577,14.8008939697071,6.817822290534169,5.145535146718299,5.173736045819455,6.580761788231789,14.523540805654049,5.7345442195501395,0.8519886197166253,4.974026423609807,8.29812313500238,5.7345442195501395,10.118816200905194,5.7345442195501395,4.641056181815571,7.051728104234006,5.7345442195501395,1.7024448009471245,6.580761788231789,5.989812872423318,3.877597214872978,8.324534425150482,6.580761788231789,6.580761788231789,6.580761788231789,6.580761788231789,6.580761788231789,6.434364256005875,8.64780466626735,2.2986875779311977,2.584712055554642,4.26486681485214,1.3468484012643211,8.487840729916934,5.748675686452018,1.6213510280402283,5.7345442195501395,5.7345442195501395,3.4199356019605904,5.085019964498053,6.580761788231789,5.7345442195501395,5.609071576760307,7.097968643428438,7.7825943907547,5.954716496800214,2.3157675193641514,4.081041278933402,6.005676106545435,9.148529518113,2.006535437412037,1.1527384542942547,1.6776244050552829,6.580761788231789,3.2024039146863483,7.303411675951736,3.9936084503164824,6.580761788231789,5.352443071533924,10.216321102833032,6.580761788231789,6.580761788231789,7.696572078329672,1.9363795945479396,2.590603569531379,6.580761788231789,6.580761788231789,6.580761788231789,6.580761788231789,6.680184961322658,6.580761788231789,3.586914732223954,0.7959237847072927
Stare Szkoty 01,4.719307593854611,6.257252420445661,4.8636083207589955,15.00657924752505,7.219024630267612,5.618851466934764,5.635082021209115,6.9269008492841815,14.76744198878846,6.257252420445661,1.5551110683234084,5.453939575681858,8.720578432001044,6.257252420445661,10.538976203525857,6.257252420445661,5.08523342090477,6.870612559880731,6.257252420445661,2.418860501536659,6.9269008492841815,5.83897398680657,3.959214196575377,8.755005277381946,6.9269008492841815,6.9269008492841815,6.9269008492841815,6.9269008492841815,6.9269008492841815,6.839822519922133,9.17768808180419,2.9972315661051705,2.514644807146472,4.338413564553643,1.1022924730021313,8.907267445120235,6.099546330122204,2.342142777346255,6.257252420445661,6.257252420445661,3.3340127871603817,5.55666589583109,6.9269008492841815,6.257252420445661,5.189539892738282,7.707408698446699,8.201481397173167,6.399095231074923,1.672870423088356,3.9385750761556855,5.878413133110923,9.515621488121456,2.5261311369173756,1.8745503070548453,2.3712322128997183,6.9269008492841815,3.7058293192440663,7.80112103214183,4.508913754897495,6.9269008492841815,6.008011605068425,10.710226683454227,6.9269008492841815,6.9269008492841815,7.527437756667321,1.6194124750317176,1.868830070054174,6.9269008492841815,6.9269008492841815,6.9269008492841815,6.9269008492841815,7.065177366968022,6.9269008492841815,4.149077117417046,1.5155575496964315
Brama Oruńska 01,4.404518028931295,5.922590074790008,4.663862464897522,14.898794983850951,6.971311356035138,5.318804914853842,5.3435143156520235,6.717545984216756,14.633038730356072,5.922590074790008,1.0827604595477165,5.149044850386937,8.458783263314123,5.922590074790008,10.279543417282017,5.922590074790008,4.805062858884518,7.022521904481448,5.922590074790008,1.9352593126809996,6.717545984216756,5.9690831748784,3.926514217139761,8.487547073883473,6.717545984216756,6.717545984216756,6.717545984216756,6.717545984216756,6.717545984216756,6.588809404727246,8.839199997606425,2.5099949858528854,2.5774299916396513,4.312496592143562,1.2625277803484782,8.647706608890209,5.8860137367755785,1.8533422145153013,5.922590074790008,5.922590074790008,3.4130381973364634,5.257733541264889,6.717545984216756,5.922590074790008,5.498718746581827,7.3101141988856355,7.941938529986013,6.120265338723623,2.1217114911871575,4.0586074038293525,5.9926312880677886,9.293278391155674,2.132578698801791,1.3839388060302815,1.885511369783412,6.717545984216756,3.3815265351768553,7.485285241040818,4.177747612987272,6.717545984216756,5.575391016964216,10.398151196516423,6.717545984216756,6.717545984216756,7.671943385736873,1.8428475114826741,2.362088692842071,6.717545984216756,6.717545984216756,6.717545984216756,6.717545984216756,6.828734942476422,6.717545984216756,3.7840613838234467,1.0220189730957674
Brama Oruńska 02,4.420272597104799,5.9428246467506005,4.659314345816362,14.882012510555445,6.9757895288096385,5.33217482470884,5.355314331592973,6.715462741800187,14.620222159303076,5.9428246467506005,1.134978775680711,5.163259597100639,8.466032266635057,5.9428246467506005,10.286637230337812,5.9428246467506005,4.814525852123137,6.971234235905818,5.9428246467506005,1.993044057615446,6.715462741800187,5.919925181045608,3.8963738052864674,8.495799737191396,6.715462741800187,6.715462741800187,6.715462741800187,6.715462741800187,6.715462741800187,6.59375598343153,8.860739381547642,2.5803667797365133,2.5333181056716216,4.281759536935492,1.2035284964269097,8.654595497966302,5.8843437176563365,1.9139994826114897,5.9428246467506005,5.9428246467506005,3.3682205964261107,5.270870419196187,6.715462741800187,5.9428246467506005,5.432312519492879,7.343797569228064,7.948697278741442,6.130008310673464,2.0490528337059097,4.009659475348146,5.945282035615364,9.293903590693086,2.2027105087289085,1.445834139247466,1.9563402389142557,6.715462741800187,3.3984388468608997,7.502229500974781,4.1965897888097325,6.715462741800187,5.617317111700015,10.414786221166738,6.715462741800187,6.715462741800187,7.6216038475877,1.780742272818658,2.2975571310013754,6.715462741800187,6.715462741800187,6.715462741800187,6.715462741800187,6.831236378864418,6.715462741800187,3.8096603627730445,1.0876127041682384
Stare Szkoty 02,4.739331099833218,6.279274450805703,4.869702450115744,15.000313777166872,7.229892549330314,5.636638600980262,5.651803831427431,6.933280765790051,14.764151627592506,6.279274450805703,1.5996692277623634,5.472397203770722,8.732860424547495,6.279274450805703,10.550721194633077,6.279274450805703,5.100774972916306,6.838988093536423,6.279274450805703,2.4651304693601546,6.933280765790051,5.809703707076008,3.947522081973193,8.76797882857243,6.933280765790051,6.933280765790051,6.933280765790051,6.933280765790051,6.933280765790051,6.851187272003679,9.199696156097568,3.0497246581416095,2.4949651863793036,4.325686790639384,1.0785946830776567,8.919245309832226,6.1066802403812925,2.3898441747663774,6.279274450805703,6.279274450805703,3.311373747409953,5.574336221378519,6.933280765790051,6.279274450805703,5.144633987763249,7.737794565896585,8.213577835088545,6.413985555632045,1.6197279496633408,3.9112597313105675,5.850658776304617,9.523010804512714,2.5783548933531466,1.9229719277874782,2.4238594886608635,6.933280765790051,3.727679879010704,7.8203596791843415,4.5311258712868,6.933280765790051,6.044038560408925,10.728596181101084,6.933280765790051,6.933280765790051,7.496365089731628,1.5856951289336665,1.8195448519957667,6.933280765790051,6.933280765790051,6.933280765790051,6.933280765790051,7.074728891309341,6.933280765790051,4.175895114609976,1.5656383984080031
Żabi Kruk,4.121016934700115,5.544562070936799,4.659561358363095,14.985377432851926,6.800348522838334,5.047601991918831,5.093966786342175,6.641746734097368,14.663649250135897,5.544562070936799,0.6345038381201918,4.869317160589745,8.235097135658226,5.544562070936799,10.04658112275628,5.544562070936799,4.600180666713436,7.6476404428982,5.544562070936799,1.1318754275468903,6.641746734097368,6.570973017900283,4.296320547252872,8.24965015617233,6.641746734097368,6.641746734097368,6.641746734097368,6.641746734097368,6.641746734097368,6.4159290565505005,8.415057868743542,1.4923223394594523,3.1803012741942496,4.6802592838181,2.1100916311811853,8.42762615904825,5.816265941656391,1.0036026925053716,5.544562070936799,5.544562070936799,3.9955237035205533,4.991016887674757,6.641746734097368,5.544562070936799,6.367278681105521,6.73069868567835,7.72932481655979,5.886535608280945,3.139395069463156,4.682613357321021,6.567973238303816,9.156284832409046,1.2983646417775703,0.5797859159843873,0.8657237022285491,6.641746734097368,3.1198499194804588,7.134911405512845,3.856973025017062,6.641746734097368,4.899597196908923,10.03283289853552,6.641746734097368,6.641746734097368,8.278912108204551,2.6962446287156734,3.355173092660351,6.641746734097368,6.641746734097368,6.641746734097368,6.641746734097368,6.687178120578022,6.641746734097368,3.379362228037873,0.28480129216243516
Żabi Kruk,4.121016934700115,5.544562070936799,4.659561358363095,14.985377432851926,6.800348522838334,5.047601991918831,5.093966786342175,6.641746734097368,14.663649250135897,5.544562070936799,0.6345038381201918,4.869317160589745,8.235097135658226,5.544562070936799,10.04658112275628,5.544562070936799,4.600180666713436,7.6476404428982,5.544562070936799,1.1318754275468903,6.641746734097368,6.570973017900283,4.296320547252872,8.24965015617233,6.641746734097368,6.641746734097368,6.641746734097368,6.641746734097368,6.641746734097368,6.4159290565505005,8.415057868743542,1.4923223394594523,3.1803012741942496,4.6802592838181,2.1100916311811853,8.42762615904825,5.816265941656391,1.0036026925053716,5.544562070936799,5.544562070936799,3.9955237035205533,4.991016887674757,6.641746734097368,5.544562070936799,6.367278681105521,6.73069868567835,7.72932481655979,5.886535608280945,3.139395069463156,4.682613357321021,6.567973238303816,9.156284832409046,1.2983646417775703,0.5797859159843873,0.8657237022285491,6.641746734097368,3.1198499194804588,7.134911405512845,3.856973025017062,6.641746734097368,4.899597196908923,10.03283289853552,6.641746734097368,6.641746734097368,8.278912108204551,2.6962446287156734,3.355173092660351,6.641746734097368,6.641746734097368,6.641746734097368,6.641746734097368,6.687178120578022,6.641746734097368,3.379362228037873,0.28480129216243516
Rafineria 01,7.8539472403533575,8.847932133004019,8.793125961807261,18.925491914542764,10.472353740851162,8.673821459256379,8.760717912689854,10.517511623199105,18.491947236038964,8.847932133004019,5.132117604286056,8.500458750143727,11.682881010312556,8.847932133004019,13.366984010510295,8.847932133004019,8.4162067238775,12.215758770762372,8.847932133004019,4.909335504535819,10.517511623199105,11.138152411778142,8.80171057317353,11.660181870187325,10.517511623199105,10.517511623199105,10.517511623199105,10.517511623199105,10.517511623199105,10.113809394168586,11.26493715566078,3.9378269378306303,7.746652142006634,9.176319430558625,6.558711758981193,11.872309880941762,9.75946123311851,4.784380185270493,8.847932133004019,8.847932133004019,8.563754074454957,8.634118614563276,10.517511623199105,8.847932133004019,10.785681707613275,9.209085430791287,11.238407863151624,9.50004539963927,7.170040300048994,9.250241078092822,11.131582073242381,12.763808054349887,3.2707573969922117,4.815020633301199,4.136718852938491,10.517511623199105,7.067302766183161,10.330339371772288,7.5609347483775755,10.517511623199105,7.3414099890090005,12.958459263322933,10.517511623199105,10.517511623199105,12.845261356027656,7.142886862105734,6.881141621631885,10.517511623199105,10.517511623199105,10.517511623199105,10.517511623199105,10.429983302307733,10.517511623199105,7.010177123674684,4.809156466671507
Tarcice 01,6.67412474784882,7.6103238304447345,7.671583655748738,17.717151435113742,9.256817218075614,7.468623209627001,7.559401729048881,9.328675442307244,17.26909189217078,7.6103238304447345,4.242314273104708,7.297917853465172,10.440466496195285,7.6103238304447345,12.112158006923314,7.6103238304447345,7.239775937776527,11.324989324487008,7.6103238304447345,3.8710746031885233,9.328675442307244,10.241297237346364,7.826122852887345,10.415199645283684,9.328675442307244,9.328675442307244,9.328675442307244,9.328675442307244,9.328675442307244,8.903790872247187,9.999343338947348,2.843261517116093,6.902368891675374,8.18972860350259,5.842603359078123,10.628991600918189,8.588035344728459,3.7631585234666627,7.6103238304447345,7.6103238304447345,7.692127277331828,7.431395331432394,9.328675442307244,7.6103238304447345,10.107958328009621,7.942776788556429,10.002636488010545,8.285220485918678,6.652878318338929,8.389217056055646,10.218242796203636,11.53076977231351,2.4953362570456314,3.881145532905193,3.1609816341303385,9.328675442307244,5.939393909890433,9.077495686021864,6.382379329933704,9.328675442307244,6.076723421428964,11.692636664605315,9.328675442307244,9.328675442307244,11.937324972143509,6.432633760234414,6.525716358883114,9.328675442307244,9.328675442307244,9.328675442307244,9.328675442307244,9.223218231660974,9.328675442307244,5.833591330414068,3.953875964422466
Tarcice 02,6.858499485376182,7.803305714539357,7.847196696273412,17.906584169306328,9.446868053633018,7.656988716707392,7.747207140703624,9.514882448705016,17.460453879130103,7.803305714539357,4.3758042961845245,7.485863885224989,10.634187721786871,7.803305714539357,12.307344640813122,7.803305714539357,7.423770290307934,11.465835633296074,7.803305714539357,4.029606665160332,9.514882448705016,10.382638593793951,7.978638000788809,10.60923791547759,9.514882448705016,9.514882448705016,9.514882448705016,9.514882448705016,9.514882448705016,9.09302674671833,10.19523139007716,3.0095604965193474,7.032861629260278,8.344218748426025,5.950479468748152,10.82283018020217,8.771544406171245,3.918454817345023,7.803305714539357,7.803305714539357,7.827833322402505,7.61938944981351,9.514882448705016,7.803305714539357,10.214636568791427,8.138256894625801,10.195492535852823,8.47508409777915,6.72987500390733,8.523781815294177,10.362165608390983,11.723322437160032,2.599227201379519,4.02132918999801,3.3063264082676977,9.514882448705016,6.1152814093410655,9.27243159950873,6.566477145973689,9.514882448705016,6.272639965961304,11.888500642310646,9.514882448705016,9.514882448705016,12.081068054107938,6.540606435586369,6.5764629819107085,9.514882448705016,9.514882448705016,9.514882448705016,9.514882448705016,9.412017996386272,9.514882448705016,6.017204092110242,4.080500857968387
Błonia,6.463159653272949,7.4444974466189455,7.433355689965743,17.526070284594528,9.070516660148206,7.274253474082946,7.362324230776679,9.123959533706422,17.089154711013123,7.4444974466189455,3.9420154232137223,7.101622396579251,10.280024187788268,7.4444974466189455,11.969456901957555,7.4444974466189455,7.027140721905468,11.031447210494846,7.4444974466189455,3.5999971056933946,9.123959533706422,9.948237996723734,7.5458258118702295,10.2579592131192,9.123959533706422,9.123959533706422,9.123959533706422,9.123959533706422,9.123959533706422,8.713212609923689,9.888344139084753,2.586768089918762,6.599840130790042,7.912058756397269,5.527333650815299,10.469640217120702,8.373184206941929,3.487213712888807,7.4444974466189455,7.4444974466189455,7.393842433809754,7.2352625443464404,9.123959533706422,7.4444974466189455,9.79246396021597,7.848360270091976,9.834720717421016,8.098240355936758,6.331905479863449,8.08997572303842,9.927810954346493,11.360035672907449,2.177982781158068,3.586925609035839,2.872307277643216,9.123959533706422,5.70243251976173,8.93186741921696,6.1705309284949665,9.123959533706422,5.9628255366754415,11.582822764724574,9.123959533706422,9.123959533706422,11.64669910407124,6.117449799598945,6.207948607505019,9.123959533706422,9.123959533706422,9.123959533706422,9.123959533706422,9.030309441256966,9.123959533706422,5.620283861279553,3.6483089070955215
Węzeł Elbląska 01,5.817289255521161,6.915586959456827,6.709507350347651,16.903944192921113,8.47752257187447,6.668363816633537,6.748554118707631,8.481858431350338,16.496024404200952,6.915586959456827,3.0750836404192983,6.491560166063759,9.751702744062204,6.915586959456827,11.483341694940659,6.915586959456827,6.373192812793525,10.171242125934917,6.915586959456827,2.812535624620295,8.481858431350338,9.089484574962857,6.717030139010594,9.738313307925326,8.481858431350338,8.481858431350338,8.481858431350338,8.481858431350338,8.481858431350338,8.110248573875081,9.49567785318177,1.866846190057615,5.724620783968451,7.08878109309311,4.634074272778697,9.94358025233674,7.70706949070151,2.687060549957437,6.915586959456827,6.915586959456827,6.526221881176038,6.624814192907195,8.481858431350338,6.915586959456827,8.898948609799332,7.513841005549402,9.287983770966923,7.507799699430553,5.450050533523964,7.220056410419323,9.074432277284407,10.800898332381013,1.284026036718527,2.7360342062149305,2.0425659334227655,8.481858431350338,4.990928843231159,8.449376388243182,5.524366840759542,8.481858431350338,5.59327897263971,11.186630406548352,8.481858431350338,8.481858431350338,10.792083512291288,5.224213851612796,5.361344329799289,8.481858431350338,8.481858431350338,8.481858431350338,8.481858431350338,8.419843300825924,8.481858431350338,4.974710270132282,2.7706621419960573
Błonia 01,6.4428562021691365,7.420517667066207,7.416028341421329,17.50422330087208,9.0481423049146,7.252483480268794,7.3407925173282536,9.103178726414408,17.06640487907968,7.420517667066207,3.935173547488762,7.080010172261841,10.255761785916592,7.420517667066207,11.944091807977518,7.420517667066207,7.007030217962946,11.023128918389185,7.420517667066207,3.586984152940736,9.103178726414408,9.939794578582879,7.534709468854563,10.233481231914539,9.103178726414408,9.103178726414408,9.103178726414408,9.103178726414408,9.103178726414408,8.691178667040214,9.861234255235374,2.571271765923614,6.593740359379074,7.9004736588608,5.525941774427733,10.445308239898715,8.353348660858579,3.4750257291951776,7.420517667066207,7.420517667066207,7.386613792918656,7.213642676193584,9.103178726414408,7.420517667066207,9.791223383869578,7.820458942164509,9.810968241214718,8.075888225138549,6.3362814712949325,8.083009641303438,9.91878189121608,11.336520010757646,2.177737325542663,3.5784993595072714,2.862516662819057,9.103178726414408,5.684858301221511,8.906614344221955,6.150294932062497,9.103178726414408,5.93571934304052,11.555686616795798,9.103178726414408,9.103178726414408,11.637735207653739,6.116020922145028,6.216812562881025,9.103178726414408,9.103178726414408,9.103178726414408,9.103178726414408,9.008481616806819,9.103178726414408,5.600151432227528,3.6429997985053064
Michałki 02,7.459472347699074,8.4323420646002,8.41955240148432,18.522183359202042,10.06553455767534,8.270494849109712,8.358839175141101,10.120648766884361,18.082918022888173,8.4323420646002,4.828857980488292,8.098057072199099,11.265591496331497,8.4323420646002,12.944365007085688,8.4323420646002,8.023181952697094,11.923782009622629,8.4323420646002,4.558094133995904,10.120648766884361,10.843317595106823,8.47799446408451,11.241819235641334,10.120648766884361,10.120648766884361,10.120648766884361,10.120648766884361,10.120648766884361,9.709012903527997,10.83641039814576,3.5657439912935986,7.465412853419907,8.849251234750142,6.316945397189759,11.454655553885615,9.368713683478534,4.438131475199221,8.4323420646002,8.4323420646002,8.274715828338568,8.231688912297342,10.120648766884361,8.4323420646002,10.564862718738832,8.779165374317298,10.8237962435859,9.093328848830035,6.996080822652053,8.965680860262918,10.831115460347197,12.350407953886053,2.9891819127892636,4.496449710356005,3.8018711197327004,10.120648766884361,6.690300784801765,9.908522523767777,7.166765517524601,10.120648766884361,6.913549780742305,12.52972375200939,10.120648766884361,10.120648766884361,12.547779109891941,6.904742825931581,6.760236171021103,10.120648766884361,10.120648766884361,10.120648766884361,10.120648766884361,10.026463249250874,10.120648766884361,6.616391785622187,4.5154176259422245
