name,amenity,leisure,tourism,longitude,latitude
Cybermachina,,amusement_arcade,,17.0556257,51.1129381
,,,,17.0811507,51.1093985
,,,,17.0807095,51.1105414
Teatr Na Bruku,theatre,,,17.0232865,51.0577327
Ciało,nightclub,,,17.0382252,51.0966918
Świetlica Osiedlowa,community_centre,,,16.974622,51.1968434
Centrum Tenisowe Redeco,,sports_centre,,16.9974732,51.0906702
道場,,sports_centre,,17.0127911,51.099153
Kino Nowe Horyzonty,cinema,,,17.026094,51.109306
,arts_centre,,,17.043235,51.0994285
Ad Spectatores,theatre,,,17.0446746,51.0922812
Światła,nightclub,,,17.0289699,51.1116354
Antidotum,nightclub,,,17.0289968,51.1101089
Tamka,nightclub,,,17.036673,51.115195
Cristal Casino,casino,,,17.0281468,51.1101233
Vrhalla,,amusement_arcade,,17.0119988,51.1051749
Kolorowe podwórko,,,attraction,17.0427944,51.1226286
Klub seniora,community_centre,,,17.0393386,51.0680023
Groto Centrum Wspinaczkowe,,sports_centre,,17.0711413,51.0797032
"Centrum Sztuki ""Piekarnia""",arts_centre,,,17.0227781,51.1160433
Galeria Fotograficzna,,,gallery,17.0289044,51.1220776
Instytut im. Jerzego Grotowskiego – Studio Na Grobli,theatre,,,17.0645934,51.1032707
Instytut im. Jerzego Grotowskiego – Piekarnia,theatre,,,17.022605,51.1159672
Teatr Komedia,theatre,,,17.0330264,51.1049185
,,,,16.9703382,51.1352324
Pantera śnieżna,,,attraction,17.0741537,51.1059208
Transformator,nightclub,,,17.012361,51.105671
Ski Arena Wrocław,,sports_centre,,16.9545866,51.0958552
Klub karate Kyokushin,,sports_centre,,17.0331237,51.1022794
Rewir Twórczy,community_centre,,,17.1276815,51.1149272
,,,,17.113492,51.1520925
,,,,17.112903,51.1524028
zwierciadło akustyczne,,,attraction,17.0290612,51.115983
zwierciadło akustyczne,,,attraction,17.0288051,51.1159642
,,,,17.0090123,51.0809197
Tusa,nightclub,,,17.0321776,51.107707
Skate Park „Legnicka”,,sports_centre,,16.9824588,51.1269727
7 Siekier,,sports_centre,,17.0162958,51.1066335
Centrum na Przedmieściu,community_centre,,,17.0486359,51.0986904
"Przystań ""Wratislawia""",,marina,,17.0423944,51.112828
Centrum Integracji Mieszkańców Nowe Łąki,community_centre,,,17.0510378,51.1022197
War Zone,,sports_centre,,17.0119942,51.0895181
Lokal 32,,sports_centre,,17.012163,51.0894785
,,,,17.1098764,51.152263
Szewska Pasja,,,gallery,17.0352668,51.1117283
Labirynt parkowy,,,attraction,16.8755872,51.1504902
Kolejkowo,,,attraction,17.0202393,51.0944562
,,,,17.0361726,51.1133815
,,,attraction,17.029552,51.1014849
Galeria Miejska,,,gallery,17.0292712,51.1107265
BWA Wrocław Główny,,,gallery,17.0359647,51.098908
17 południk,,,attraction,17.0334666,51.113624
Tor Kartnigowy Le Mans,,sports_centre,,16.9438726,51.142874
