name,highway,longitude,latitude
Wydział Farmaceutyczny UJ 01,bus_stop,19.9931178,50.0118147
Czerwieńskiego 02,bus_stop,19.9024507,50.0839769
Podwierzbie 01,bus_stop,20.0599709,50.0475787
Krowodrza Górka P+R 05,bus_stop,19.9322224,50.0880574
Wrocławska 01,bus_stop,19.9260703,50.0773829
Sidzina,bus_stop,19.8719595,49.9884292
Bronowice 05,bus_stop,19.9009034,50.0779104
Cracovia Błonia 01,bus_stop,19.921703,50.0587534
Cracovia Błonia 02,bus_stop,19.921991,50.0589559
Cracovia Stadion 02,bus_stop,19.9227329,50.058311
Judyma 01,bus_stop,19.9218702,50.0016161
Judyma 02,bus_stop,19.922619,50.0023886
Kąpielowa 02,bus_stop,19.9199813,49.9973957
Kąpielowa 01,bus_stop,19.9195125,49.9970637
Opatkowice Wiadukt 02,bus_stop,19.9184147,49.9944477
Opatkowice Wiadukt 01,bus_stop,19.9184087,49.9949458
Smoleńskiego 02,bus_stop,19.9196392,49.9815544
Magazynowa 02,bus_stop,20.0384211,50.025484
Danalówka 01,bus_stop,20.0390509,50.0275514
Danalówka 02,bus_stop,20.0395062,50.0284437
Komuny Paryskiej 02,bus_stop,19.8970284,50.0067919
Komuny Paryskiej 01,bus_stop,19.8964053,50.0072528
Zawiła 01,bus_stop,19.900899,50.0065318
Sołtysowska Zakłady 01,bus_stop,20.0141943,50.0642048
Zabierzów Rynek,bus_stop,19.8000241,50.1170388
Zabierzów Centrum,bus_stop,19.8010271,50.1129034
Zabierzów Kmity,bus_stop,19.8154116,50.1097395
Bielany Klasztor 02,bus_stop,19.8312674,50.043282
Bielany Klasztor 01,bus_stop,19.8309355,50.0434897
Bielany Szkoła 02,bus_stop,19.8276723,50.0440552
Bielany Szkoła 01,bus_stop,19.8256865,50.0441821
Bielany 02,bus_stop,19.8192966,50.0429486
Bielany 03,bus_stop,19.8207216,50.0433205
Cholerzyn Sklep,bus_stop,19.7689068,50.0592118
Przegorzały Obwodnica 02,bus_stop,19.8729537,50.0460887
Przegorzały Obwodnica 01,bus_stop,19.871361,50.0461662
Bochenka 02,bus_stop,19.9712241,50.0099841
Bochenka 01,bus_stop,19.9711719,50.0102529
Bratysławska 04,bus_stop,19.9338434,50.0832235
Bratysławska 06,bus_stop,19.932115,50.0840796
Węgrzce Starostwo Powiatowe,bus_stop,19.9671533,50.1148146
Węgrzce Starostwo Powiatowe,bus_stop,19.9664297,50.1140931
Witkowicka 02,bus_stop,19.965384,50.1085657
Witkowicka 01,bus_stop,19.9659017,50.1090084
Węgrzce Centrum,bus_stop,19.9746266,50.1199221
Węgrzce A1,bus_stop,19.9669133,50.1193244
Turowicza,bus_stop,19.9451301,50.0142463
Turowicza 03,bus_stop,19.9461794,50.0145154
Kąpielowa 04,bus_stop,19.9216812,49.9988167
Kąpielowa 03,bus_stop,19.9215679,49.9990132
Wilga 02,bus_stop,19.9306028,49.994872
Wilga 01,bus_stop,19.9304196,49.9951233
Kobierzyn 01,bus_stop,19.8918569,50.0071236
Babińskiego 01,bus_stop,19.8811809,50.0070428
Skośna 01,bus_stop,19.8986705,50.0116144
Bunscha 02,bus_stop,19.8831675,50.0121705
Bunscha 01,bus_stop,19.8839228,50.0126246
Kobierzyn 02,bus_stop,19.8917315,50.007359
Babińskiego 02,bus_stop,19.879845,50.0070905
Babińskiego 03,bus_stop,19.8811315,50.0074667
Radzikowskiego Osiedle 02,bus_stop,19.8940642,50.0862989
Conrada 01,bus_stop,19.9000879,50.0885488
Fiszera 02,bus_stop,19.8968776,50.0855094
Sikorki 01,bus_stop,20.0227453,50.0626958
Sołtysowska Zakłady 02,bus_stop,20.014574,50.0641087
Sołtysowska Osiedle 02,bus_stop,20.0190631,50.0642613
Sołtysowska Osiedle 01,bus_stop,20.0184949,50.0643964
Wodociągi 02,bus_stop,19.8399373,50.0410869
Słomiana 03,bus_stop,19.9245422,50.0406831
Chopina 02,bus_stop,19.9172643,50.0674988
Czarnowiejska 02,bus_stop,19.9228257,50.066154
Mazowiecka 02,bus_stop,19.9181862,50.0785512
Łobzów SKA 02,bus_stop,19.9161118,50.0814959
Łagiewniki 08,bus_stop,19.9375176,50.0287807
Kapelanka 04,bus_stop,19.922627,50.0432001
Wieliczka Os. Szymanowskiego,bus_stop,20.0373104,49.9887229
Dziekanowice Batowice SKA,bus_stop,19.9960344,50.1078471
Dziekanowice Batowice SKA,bus_stop,19.9957646,50.1079588
Wrocławska 02,bus_stop,19.9279272,50.0764368
Krowodrza Urzędy Skarbowe 01,bus_stop,19.9305511,50.0844615
Krowodrza Urzędy Skarbowe 02,bus_stop,19.9307775,50.0849117
Władysława Łokietka 01,bus_stop,19.923179,50.0855489
