name,highway,longitude,latitude
Grabów 02,bus_stop,21.0179167,52.1479598
Grabów 01,bus_stop,21.017385,52.1467266
Poleczki 04,bus_stop,21.0157754,52.1534088
Zajezdnia Wola 01,bus_stop,20.9741589,52.2350347
Muzeum Powstania Warszawskiego 03,bus_stop,20.9815672,52.2336892
Park Skaryszewski 02,bus_stop,21.0632813,52.2403638
Kołowa 01,bus_stop,21.0427238,52.2731866
Kołowa 02,bus_stop,21.0431292,52.2743905
Wilanów 01,bus_stop,21.0839944,52.1651866
Wilanów 02,bus_stop,21.0832857,52.1665177
Wilanów 10,bus_stop,21.0842348,52.168271
Królowej Marysieńki 02,bus_stop,21.0748904,52.168416
Plac Zawiszy 04,bus_stop,20.9880015,52.2244395
Plac Zawiszy 02,bus_stop,20.9872977,52.2246997
Plac Zawiszy 01,bus_stop,20.9917293,52.2252777
PKP Powiśle 02,bus_stop,21.0258572,52.2329779
PKP Powiśle 01,bus_stop,21.0258701,52.2326587
Skarbka z Gór 01,bus_stop,21.0546403,52.3246562
Skarbka z Gór 02,bus_stop,21.0558823,52.3246519
Wyszogrodzka 01,bus_stop,21.0350612,52.2886051
Wyszogrodzka 02,bus_stop,21.0360912,52.288307
Rembielińska 01,bus_stop,21.0297281,52.2881796
Rembielińska 02,bus_stop,21.0314684,52.2883935
Poligonowa 02,bus_stop,21.0881526,52.235928
Poligonowa 01,bus_stop,21.088084,52.2362452
Przyczółek Grochowski 03,bus_stop,21.0818765,52.235906
Kosiarzy 01,bus_stop,21.0818778,52.1708652
Kosiarzy 02,bus_stop,21.0811347,52.172167
Łowcza 02,bus_stop,21.0776593,52.1755342
Wiertnicza 01,bus_stop,21.0725484,52.1785976
Wiertnicza 02,bus_stop,21.0712486,52.1801978
Sadyba 01,bus_stop,21.0689604,52.181734
Sadyba 02,bus_stop,21.0684964,52.1827833
Goraszewska 02,bus_stop,21.0649679,52.1860697
Goraszewska 01,bus_stop,21.0643209,52.1860298
Limanowskiego 01,bus_stop,21.06037,52.1895797
Limanowskiego 02,bus_stop,21.0594796,52.1908953
Plac Bernardyński 02,bus_stop,21.0548533,52.194721
Gołkowska 01,bus_stop,21.0569302,52.1923174
Aleja Witosa 01,bus_stop,21.0522426,52.1963477
Aleja Witosa 03,bus_stop,21.0505821,52.1970217
Chełmska 01,bus_stop,21.0495926,52.2015437
Chełmska 04,bus_stop,21.0485192,52.2025149
Dolna 01,bus_stop,21.0359157,52.2008835
Dolna 04,bus_stop,21.0340638,52.2017371
Iwicka 52,bus_stop,21.0428604,52.206806
Iwicka 01,bus_stop,21.0429443,52.2065587
Stępińska 02,bus_stop,21.0355227,52.2069714
Bartnicza 01,bus_stop,21.0223134,52.2852803
Bartnicza 02,bus_stop,21.0220243,52.2865957
Bartnicza 04,bus_stop,21.0233349,52.2861673
Jadźwingów 01,bus_stop,21.0044305,52.1713217
Poleczki 02,bus_stop,21.0180518,52.154024
Wyścigi 02,bus_stop,21.0181834,52.1668387
Wyścigi 04,bus_stop,21.0154402,52.1673278
Wyścigi 03,bus_stop,21.0135083,52.1676578
Siekierki-Sanktuarium 03,bus_stop,21.0830652,52.2083153
CH Blue City 02,bus_stop,20.9555898,52.2120406
Śmigłowca 01,bus_stop,20.9501708,52.2102942
Śmigłowca 02,bus_stop,20.9484446,52.2097214
Na Bateryjce 01,bus_stop,20.9607071,52.2131038
Rondo Zesłańców Syberyjskich 06,bus_stop,20.9609086,52.2170809
Rondo Zesłańców Syberyjskich 03,bus_stop,20.9619659,52.2156779
Dworzec Zachodni 03,bus_stop,20.965087,52.2181366
Białobrzeska 01,bus_stop,20.9784048,52.2217763
Aleja Bohaterów Września 01,bus_stop,20.9603714,52.2112839
Osiedle Majdańska 03,bus_stop,21.0849336,52.2385381
Kajki 01,bus_stop,21.1604425,52.2260494
Kajki 02,bus_stop,21.1602648,52.2257924
Kajki 04,bus_stop,21.1616978,52.22535
Cytadela 02,bus_stop,21.00396,52.2653834
Cytadela 01,bus_stop,21.0033119,52.2652407
Blizne Jasińskiego 02,bus_stop,20.8734073,52.2423908
CH Promenada 01,bus_stop,21.1068511,52.2339688
CH Promenada 02,bus_stop,21.1080916,52.2333813
Lotnisko Chopina-Przyloty 02,bus_stop,20.9737378,52.1707649
Lotnisko Chopina 71 (techniczny),bus_stop,20.9781779,52.1694645
PKP Okęcie 04,bus_stop,20.9836646,52.1675795
PKP Okęcie 01,bus_stop,20.9852442,52.1666303
Kłobucka 03,bus_stop,20.9908043,52.1573708
Kłobucka 04,bus_stop,20.9921051,52.1579949
Osmańska 01,bus_stop,20.9956303,52.1561785
Hołubcowa 02,bus_stop,20.9981612,52.1563081
Hołubcowa 01,bus_stop,20.9999097,52.1559635
