name,shop,amenity,longitude,latitude
Mini Delikatesy,convenience,,22.5942478,51.2534762
Delikatesy Sklep osiedlowy,convenience,,22.5503899,51.2035546
Żabka,convenience,,22.5042029,51.2323401
Kogel-Mogel,convenience,,22.5765917,51.2568245
Stokrotka Express,convenience,,22.5501392,51.2474651
Stokrotka,supermarket,,22.5835264,51.2782809
Bogda,convenience,,22.6179271,51.2590198
Żabka,convenience,,22.5962652,51.2617709
Top Market,supermarket,,22.5904682,51.2581159
Lewiatan,convenience,,22.5573265,51.2586626
Delikatesy Premium,convenience,,22.5863358,51.2594862
,,bicycle_parking,22.5772954,51.253954
Żabka,convenience,,22.580676,51.2559654
,convenience,,22.5798914,51.2557148
Żabka,convenience,,22.580813,51.2528192
,,,22.555453,51.2665913
U Justyny,convenience,,22.5768053,51.2626324
Żabka,convenience,,22.5160893,51.242386
Żabka,convenience,,22.5536591,51.2553123
Żabka,convenience,,22.582839,51.2397119
,,,22.5493042,51.244851
Lewiatan,convenience,,22.5876627,51.2529295
Żabka,convenience,,22.566302,51.2471163
Chorten,convenience,,22.5696433,51.2337692
Pan Marchewska,convenience,,22.569089,51.2324826
Natura,convenience,,22.5698901,51.2335899
Top Market,convenience,,22.5694657,51.2329945
Żabka,convenience,,22.5551196,51.244036
Groszek,convenience,,22.56412,51.2582183
Stokrotka Express,convenience,,22.5642418,51.2505484
Żabka,convenience,,22.5706301,51.2283521
Żabka,convenience,,22.5693957,51.2411327
Lewiatan,convenience,,22.5692637,51.2413056
Stokrotka Market,supermarket,,22.5952208,51.1974199
Stokrotka,convenience,,22.5826163,51.2743945
Stokrotka,supermarket,,22.5282638,51.2367577
Biedronka,supermarket,,22.5512822,51.2473665
Stokrotka,supermarket,,22.5084164,51.27609
Stokrotka Express,convenience,,22.5241741,51.2288175
Żabka,convenience,,22.5043256,51.2341164
Stokrotka Express,convenience,,22.5043631,51.234019
Nasz Sklep,convenience,,22.5274688,51.2529105
,,,22.5890143,51.2619564
,,,22.588694,51.2622117
Żabka,convenience,,22.5215972,51.2292617
,,,22.5410466,51.2350137
Groszek,convenience,,22.612351,51.2043812
Stokrotka Express,convenience,,22.5803179,51.2340534
Odido,convenience,,22.5672128,51.244741
abc,convenience,,22.5687006,51.2420028
,,parking_entrance,22.5224808,51.2244487
,,parking_entrance,22.4966162,51.2342626
Stokrotka Express,convenience,,22.4849811,51.2258656
,,,22.4794712,51.2263697
Żabka,convenience,,22.5814824,51.2763665
Odido,convenience,,22.5813854,51.277853
Żabka,convenience,,22.5522922,51.2457427
Żabka,convenience,,22.5176161,51.2512792
,,,22.5979558,51.2059493
"Centrum Handlowe ,,Mozaika""",mall,,22.492994184196093,51.23510005827986
Lublin Plaza,mall,,22.550447263070772,51.2449901256772
Orlen,convenience,,22.54113065,51.242101000000005
Lewiatan,convenience,,22.534813047328953,51.253827319474404
Lidl,supermarket,,22.536781680815096,51.22923052430408
Stokrotka,supermarket,,22.530463902480715,51.22760870121188
Delikatesy,convenience,,22.529770363383726,51.2279893294623
"Targ ""Pod Zamkiem""",,marketplace,22.57240078873685,51.24654074764689
Nova,supermarket,,22.57017877112261,51.252025060765156
Lux,convenience,,22.532029425133246,51.249810560690065
"Targ ""Bazar""",,marketplace,22.569555411438042,51.25207597742716
"Galeria Centrum ,,PEDET""",mall,,22.561414456378287,51.24723312842057
Stokrotka,supermarket,,22.51018388023286,51.23495114846184
Lewiatan,convenience,,22.5173672,51.22655559999999
Biedronka,supermarket,,22.57260265339171,51.23541899305533
Gala,mall,,22.573163096326216,51.23859784707281
,convenience,,22.59864194296863,51.2488284590914
,convenience,,22.601183731380864,51.24641945945012
,convenience,,22.595590963734484,51.24684304398966
Stokrotka,supermarket,,22.5985014,51.2433896
"Targ ""Tatary""",,marketplace,22.59945897988479,51.2432586227627
,convenience,,22.59901104263911,51.24331085289085
Lidl,supermarket,,22.51269886595638,51.23593812331352
Perełka,convenience,,22.51463793264754,51.23055667844972
Sklep spożywczy,convenience,,22.512072456697666,51.234685765464626
Centrum Handlowe Parada,mall,,22.510676311091597,51.24994184815191
Lidl,supermarket,,22.503142274259694,51.2254332864986
Targ Globus,,marketplace,22.53110005,51.238400500000004
TARG - Pocztowa,,marketplace,22.570257991030854,51.23284516463509
Olimp III,mall,,22.57087692051867,51.2665374106415
Olimp IV,mall,,22.570708379153242,51.26484294062595
Olimp,mall,,22.570895889458402,51.2654316323867
E.Leclerc,supermarket,,22.600826084898,51.25132483752223
Centrum Handlowe E. Leclerc Tomasza Zana,mall,,22.51962402035836,51.24028935579294
Lidl,supermarket,,22.57397629659303,51.22350120760875
Stokrotka,supermarket,,22.52258834417898,51.224325492956424
Color Park,mall,,22.57715604572741,51.235751147054344
Galeria Diamentowa,mall,,22.556789445115392,51.20364168087011
Galeria Lubelska,mall,,22.604331693930686,51.23651412057977
Biedronka,supermarket,,22.563804690226362,51.25351577320317
Carrefour Express,convenience,,22.583938485364264,51.25940601421383
Galeria Orkana,mall,,22.495867928861358,51.234192828820696
Galeria Zone,mall,,22.49443474219154,51.23665373417494
Biedronka,supermarket,,22.550229909987298,51.21358984383038
Lidl,supermarket,,22.55023947117365,51.21308722533719
,convenience,,22.589818697473152,51.23646677821434
