name,shop,amenity,longitude,latitude
Delikatesy Centrum,supermarket,,17.0474685,51.1223609
Na rogu,convenience,,17.0478237,51.1223101
Odessa Market,convenience,,17.0487102,51.1231169
Biedronka,supermarket,,17.0255507,51.0931498
Delikatesy Centrum,supermarket,,17.025379,51.0929544
Żabka,convenience,,17.0219061,51.0812504
Mięsne specjały,convenience,,17.0181931,51.0772151
Żabka,convenience,,17.0601906,51.1139273
Kupiec,convenience,,17.017971,51.0770126
O!Shop,convenience,,17.0253604,51.0833302
,convenience,,17.0235816,51.0833549
O!Shop,convenience,,17.0245947,51.0845947
,convenience,,17.0379113,51.0997054
City Market,convenience,,17.0116244,51.0586358
,,,17.0427693,51.0759069
,,,17.041652,51.0762917
Olimp,convenience,,17.0598781,51.1181942
Lion,convenience,,17.1115292,51.1459017
Żabka,convenience,,17.113101,51.1465286
Żabka,convenience,,17.0490743,51.1173951
Społem,supermarket,,17.0340081,51.10937
EuroSklep,convenience,,17.0112071,51.0648594
,,,17.061602,51.1335317
TGG,mall,,17.0006944,51.1178798
Wejście nr 9,,,17.0258807,51.1004266
Nr 5,,,17.0255875,51.0999862
Nr 1,,,17.0240147,51.1005527
Nr 2,,,17.0239568,51.1004191
Nr 3,,,17.024455,51.1002864
Nr 4,,,17.0250184,51.1001375
Nr 6,,,17.0260052,51.0998772
Nr 7,,,17.0262111,51.1000781
Żabka,convenience,,17.0257777,51.1411747
Żabka,convenience,,17.0717644,51.146402
,convenience,,16.9694211,51.1363608
Dino,supermarket,,17.0503217,51.1234594
Żabka,convenience,,17.0501435,51.1231676
Żabka,convenience,,17.0423606,51.1174174
Żabka,convenience,,17.0379772,51.1081648
Żabka,convenience,,17.0464183,51.1214073
Żabka,convenience,,17.0486026,51.1010536
Rabat,convenience,,17.0029767,51.0945587
Żabka,convenience,,16.9575076,51.1338834
Nowa Chata,supermarket,,17.0091381,51.1140244
,,,17.0101609,51.1579477
Biedronka,supermarket,,16.9620222,51.1120117
P&P Delikatesy,convenience,,17.0623592,51.1157929
Żabka,convenience,,17.0620965,51.1103081
,,,17.0276624,51.099342
,,,17.0281775,51.0997528
Wejście 1,,,16.99137,51.1204952
Wejście 3,,,16.9896841,51.1185059
Wejście 5,,,16.9872831,51.1176707
Wejście 4,,,16.9886227,51.1175812
Bajka,convenience,,17.0571053,51.1194051
Żabka,convenience,,17.0676299,51.1167834
Ricardo,convenience,,17.055824,51.1147449
Żabka,convenience,,17.0573903,51.1145946
Żabka,convenience,,17.0355306,51.1240926
Żabka,convenience,,16.9591892,51.1124889
Delikatesy Centrum,supermarket,,17.0078532,51.116061
Kubuś,convenience,,17.0421122,51.1166311
Społem,supermarket,,16.9492133,51.1162743
Odido,convenience,,17.0380947,51.0908967
Żabka,convenience,,16.999725,51.0935351
Żabka,convenience,,16.9955752,51.1224602
,convenience,,16.9995592,51.1165068
,,parking,16.973275,51.1331229
,convenience,,17.0628608,51.110114
Agnes,convenience,,17.1067517,51.1126206
,convenience,,17.1280105,51.1143846
Auchan Supermarket,supermarket,,17.0090475,51.0589427
Jaś,convenience,,17.0408279,51.0796714
Żabka,convenience,,16.9899263,51.0657528
Auchan,supermarket,,16.9721689,51.0534522
Żabka,convenience,,17.0442804,51.1235651
City Market,supermarket,,17.0050747,51.0545029
Biedronka,supermarket,,17.0044955,51.0750185
Żabka,convenience,,16.9856958,51.0913325
,,,17.1233597,51.1469007
Żabka,convenience,,16.9029871,51.1720967
,convenience,,16.9793586,51.1253085
,,parking_entrance,17.0733614,51.1382009
,,,17.074015,51.1381032
,,,16.945202,51.1067512
,,,16.9471543,51.1071503
Teletorium,mobile_phone,,17.0194977,51.0943021
,,parking_entrance,17.018968,51.0950092
,,parking_entrance,17.019042,51.0950782
,,,17.0187047,51.0946789
,,,17.0598398,51.1120618
Wrocław,,,16.973925,51.053471
Delikatesy,convenience,,17.0147553,51.0944225
Twój Sklep,convenience,,17.0084686,51.1002442
Żabka,convenience,,17.0075283,51.0996573
Żabka,convenience,,17.0334101,51.100576
Biedronka,supermarket,,17.0397648,51.0993985
Żabka,convenience,,17.0503724,51.12688
Stokrotka,supermarket,,16.963141,51.1400272
,convenience,,17.1062291,51.0596381
,convenience,,16.9848147,51.0889309
Żabka,convenience,,17.0040457,51.0855215
Żabka,convenience,,17.0134044,51.0879964
Żabka,convenience,,16.951651,51.0997189
Żabka,convenience,,16.9496972,51.1012008
,,,17.0356832,51.0849783
,,,17.0363092,51.0849717
Vis Vitalis,convenience,,16.9510409,51.0995007
Biedronka,supermarket,,17.0053026,51.098859
Żabka,convenience,,17.0212606,51.1049276
Żabka,convenience,,17.0235826,51.1053453
Delikatesy 24 h,convenience,,17.0291061,51.1112506
1 Minute,convenience,,17.0632812,51.1119743
Żabka,convenience,,17.0637372,51.1121023
Żabka,convenience,,17.0164488,51.0912653
Hermes,convenience,,16.9275555,51.1578282
Delikatesy T&J,supermarket,,17.0531988,51.1375262
Delikatesy Centrum,supermarket,,17.0145536,51.1024253
,,,17.073053,51.1378697
Amic Market,convenience,,17.0361454,51.0828127
Bolesławiec,,,16.9691911,51.0527038
Książ,,,16.9704812,51.0527657
Świdnica,,,16.9722957,51.0528528
Sobótka,,,16.9734981,51.0529837
Delikatesy Centrum,supermarket,,17.0118264,51.0817617
Delikatesy Centrum,supermarket,,17.040157,51.0904821
Żabka,convenience,,17.0401397,51.0902391
Supermarket T&J,supermarket,,17.0892562,51.0735136
,,,17.0282644,51.0947862
