name,shop,amenity,longitude,latitude
Lewiatan,supermarket,,20.9636131,52.2326022
Żabka,convenience,,21.0532452,52.1336616
Biedronka,supermarket,,21.0702124,52.2483355
Żabka,convenience,,21.0769486,52.2500927
Biedronka,supermarket,,21.1123616,52.3349476
Elgrom,convenience,,20.9229096,52.1364152
Lewiatan,convenience,,20.9216361,52.1379872
Żabka,convenience,,21.0620615,52.1309464
Auchan,supermarket,,21.0274063,52.1412169
Carrefour Express,convenience,,20.9875842,52.2694802
Sklep ogólnospożywczy,convenience,,20.9794634,52.3272958
,,,20.9410919,52.2465104
U Roberta,convenience,,21.0977089,52.2464147
Rafał,convenience,,21.0975507,52.2464459
Żabka,convenience,,21.0253,52.2276
Biedronka,supermarket,,21.0339463,52.2014035
Carrefour Express,convenience,,21.0523936,52.2365835
,convenience,,21.0426489,52.1091206
Carrefour Express,convenience,,21.0150039,52.2263125
Auchan Supermarket,supermarket,,20.9597469,52.2347585
Społem Wola Tanioch,convenience,,20.9641646,52.2327148
Katarzynka,convenience,,20.9623744,52.233136
Mięso Wędliny,convenience,,20.9633463,52.233288
Społem,convenience,,20.9715058,52.2351375
Żabka,convenience,,20.9859342,52.2391004
Społem,convenience,,20.9969982,52.2388566
Żappka,convenience,,21.0200225,52.2298915
Żabka,convenience,,21.0402619,52.2531668
Top Market,supermarket,,21.05023,52.2536403
,,,21.0398874,52.251592
Avon,convenience,,21.0431594,52.250202
Delikatesy HE-MAN,convenience,,21.1151259,52.2893517
Pelcowizna,supermarket,,21.0206762,52.2922129
Putka / Wierzejki,convenience,,21.0333504,52.2935153
,,,20.9628051,52.3347812
Wejście G,,,21.0587231,52.3029528
Delikatesy Black,convenience,,21.0524145,52.2071168
Żabka,convenience,,20.986072,52.2224197
Carrefour Express,convenience,,20.9840782,52.220129
abc,convenience,,21.1140022,52.2150752
Top Market,supermarket,,21.1540075,52.1733856
Żabka,convenience,,21.0239236,52.194126
Carrefour Express,convenience,,21.0236033,52.1948346
,convenience,,21.0896998,52.2419007
,convenience,,21.0903317,52.242647
Żabka,convenience,,21.0893189,52.2428234
Żabka,convenience,,20.9713908,52.3342458
Ser-Pol,convenience,,21.0295926,52.2007812
Biedronka,supermarket,,21.0094736,52.319888
Carrefour Express,convenience,,21.0132075,52.2466689
Livio,convenience,,21.012732,52.2467008
Biedronka,supermarket,,21.0032067,52.2512634
Żabka,convenience,,20.9117574,52.2405465
Żabka,convenience,,20.9363393,52.3346054
Lewiatan,convenience,,20.9352128,52.3325686
,convenience,,20.9390074,52.3393497
"Monopolowy ""Rowis""",convenience,,21.1032129,52.243252
Globi,convenience,,21.1261674,52.2349831
Żabka,convenience,,21.1258826,52.2351019
Miś,convenience,,20.9358954,52.329053
Żabka,convenience,,21.0446663,52.2751743
Lidl,supermarket,,20.8962264,52.1343117
Delikatesy Marysieńka,convenience,,20.9750761,52.2037844
Żabka,convenience,,20.9618535,52.2112985
Awionetka,supermarket,,21.0895375,52.2260169
Pyszny Kurczak,supermarket,,21.0901305,52.2265675
Carrefour Express,convenience,,20.9635001,52.2429997
Odido,convenience,,20.9615111,52.2456518
Społem,convenience,,20.9640203,52.2389724
Żabka,convenience,,21.0502271,52.1358122
Lewiatan,supermarket,,20.9614681,52.2373379
,,,21.0017853,52.2271348
Carrefour,supermarket,,21.0584489,52.3048565
,convenience,,20.9742198,52.1821077
Piccola Italia & Mediterraneo,convenience,,21.0546595,52.2327198
,convenience,,21.1312785,52.3120367
Carrefour Express,convenience,,21.0558555,52.3244167
"Sklep spożywczy ""Adam""",convenience,,21.083328,52.3223458
Żabka,convenience,,21.0746218,52.1697563
,convenience,,20.9412419,52.3356199
Carrefour Express,convenience,,21.094249,52.320588
Delikatesy Majorka,convenience,,20.9943563,52.3386797
Lidl,supermarket,,21.0793137,52.3055881
Auchan,supermarket,,21.086856,52.3059187
Stokrotka Express,convenience,,21.0376877,52.261355
,convenience,,21.0877318,52.2372674
Tamada,convenience,,21.0381964,52.2298438
Przy Parku,convenience,,21.0389863,52.2302479
Delikatesy Blask,convenience,,21.0332447,52.1704803
Lewiatan,convenience,,21.0079706,52.1928344
,convenience,,21.0278329,52.1706702
Biedronka,supermarket,,21.0390863,52.1722176
Społem,supermarket,,21.0439931,52.3000387
Sklep Pod Dwunastką,convenience,,21.1240512,52.2859951
,convenience,,20.9624416,52.1922781
,,marketplace,20.959915,52.1937316
Żabka,convenience,,21.1560989,52.2547015
