city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,distance_to_green_spaces_1,score_of_green_spaces_1,distance_to_green_spaces_2,score_of_green_spaces_2,distance_to_green_spaces_3,score_of_green_spaces_3,distance_to_shopping_centers_1,distance_to_shopping_centers_2,distance_to_shopping_centers_3,distance_to_utilities_1,distance_to_utilities_2,distance_to_utilities_3,distance_to_train_stops_1,distance_to_train_stops_2,distance_to_train_stops_3,distance_to_primary_schools_1,distance_to_primary_schools_2,distance_to_primary_schools_3,distance_to_highschools_and_others_1,distance_to_highschools_and_others_2,distance_to_highschools_and_others_3,distance_to_tram_and_bus_stops_1,distance_to_tram_and_bus_stops_2,distance_to_tram_and_bus_stops_3,distance_to_cultural_and_entertainment_1,distance_to_cultural_and_entertainment_2,distance_to_cultural_and_entertainment_3,distance_to_preschools_1,distance_to_preschools_2,distance_to_preschools_3
12,1,47.1,2.0,3.0,11.0,1981.0,53.450879,14.5573317,3.07,9.0,0.13,0.494,0.472,0.111,0.431,1.918,0.249,1,1,1,0,1,1.0,0,1,420000,22.449600807240916,1059231824.2615968,18.660964290918663,504094177.4571648,16.65727712755597,254920470.92680863,0.1035406503528655,0.2539400633092984,0.3836358197336407,0.2540280554800101,0.4350938085905128,0.4862782324919759,0.3265279094436384,0.8363537093282266,1.6839525111388722,0.1521859377946078,0.627541825201467,0.6804376454581017,0.6705389537114307,1.148489805680211,1.1600540150409375,0.3628885302135005,0.3786196162756794,0.3901144028969006,0.1481852925188339,0.3581127584103643,0.5131062291933306,0.1216918090160808,0.4502418590856498,0.6213841259308408
12,1,52.68,2.0,4.0,4.0,1999.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,0,2,2,0,0,,0,0,470000,25.349708280770216,1059231824.2615968,21.668616126102933,504094177.4571648,14.01132756967302,254920470.92680863,0.1400526335466906,0.1896440989111449,0.2123427978876657,0.1583800589508924,0.1861622400999725,0.7306165749123873,0.0461080773537863,0.6674780141372357,1.2179561540494273,0.3541589526116764,0.9034595920875635,0.9704756739752362,0.4794028072136838,0.4936747206437188,0.5731653048571141,0.0680442149596,0.0991809014684901,0.1162455856389909,0.1071274579339208,0.1174967908674395,0.1242809133988649,0.6271331005771033,0.6454093417059353,0.8773136724548076
12,1,48.97,2.0,11.0,11.0,1987.0,53.4057401,14.5000459,4.49,5.0,0.65,1.983,0.069,1.143,0.31,2.614,0.044,0,1,2,1,1,1.0,0,1,380000,28.661362090614883,1059231824.2615968,21.985527816271848,504094177.4571648,15.418482775917024,254920470.92680863,0.1382321953988587,0.145297855635924,0.1721401005493035,1.0464910191957923,1.0822898867153925,1.3840068931424383,0.875270129967131,2.1838022395811603,2.5572613186730786,0.6206213205768341,1.4851828582625335,1.7031715165596992,1.159499321783134,1.6129177256386058,1.668622188502541,0.1642938321292202,0.2059065362204364,0.2500274421531059,0.6181234202314035,0.6655976239219474,1.3850789096820515,1.129144858951516,1.1481383253462214,1.4224112946415757
12,2,33.32,2.0,4.0,4.0,1920.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,0,0,2,0,0,,0,0,329000,23.96854780823181,1059231824.2615968,20.458589755011737,504094177.4571648,14.966754684362169,254920470.92680863,0.1011449203040111,0.126545265909828,0.1380020269424664,0.6367332969433118,0.6632272581231107,0.6863759420976709,1.5779254938340816,1.6118363234048916,1.8161470598328529,0.3779427456034038,0.4811945388891309,0.484592469300927,0.1734229415338441,0.3625069385748403,0.3896531585995568,0.0628442658576072,0.0832582113948529,0.0892231676339434,0.0516771312875872,0.0764379472897646,0.1371410224360132,0.2711484439902188,0.3837776052257416,0.4092128357137687
12,1,46.6,2.0,9.0,11.0,1970.0,53.45044251,14.57216263,3.1,6.0,0.337,0.679,0.507,0.368,0.39,1.423,0.253,1,1,1,0,1,1.0,0,1,399000,21.769241536957782,1059231824.2615968,19.1959156064882,504094177.4571648,16.135880438998683,254920470.92680863,0.2055008019673038,0.2333442184178598,0.26250865033796,0.2557013874175471,0.3840793626141558,0.4120895364456476,0.1888753534970249,1.1973116261328984,2.666786079466375,0.341503832572267,0.9443992105182012,0.946144309376886,0.4932304916751683,0.9416289999183096,0.9758326859378084,0.1551377134573939,0.1607449854713121,0.2013961045748232,0.5049957849888556,0.5065167552832199,0.7640162818392423,0.3721560518833042,0.3922877800734189,0.8704534645719456
12,1,69.86,3.0,4.0,4.0,2016.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,0,0,1,1,1,1.0,0,0,835000,25.349708280770216,1059231824.2615968,21.668616126102933,504094177.4571648,14.01132756967302,254920470.92680863,0.1400526335466906,0.1896440989111449,0.2123427978876657,0.1583800589508924,0.1861622400999725,0.7306165749123873,0.0461080773537863,0.6674780141372357,1.2179561540494273,0.3541589526116764,0.9034595920875635,0.9704756739752362,0.4794028072136838,0.4936747206437188,0.5731653048571141,0.0680442149596,0.0991809014684901,0.1162455856389909,0.1071274579339208,0.1174967908674395,0.1242809133988649,0.6271331005771033,0.6454093417059353,0.8773136724548076
12,3,45.8,2.0,3.0,4.0,1990.0,53.4333,14.5477,1.41,70.0,0.133,0.241,0.062,0.322,0.113,0.515,0.146,0,2,2,0,0,,0,0,542500,24.261285926154027,1059231824.2615968,20.120586071467983,504094177.4571648,15.378674712445935,254920470.92680863,0.0977271085803165,0.1677736635579124,0.2054616620136707,0.2964278178856999,0.3601217045405289,0.5473556619512954,1.3646118281599626,1.678265941181324,1.689794259718205,0.1373567561798822,0.3658362215628505,0.5907756680188194,0.1958580716721291,0.4714040000985411,0.5741654202722134,0.0224125790618832,0.042475576111157,0.0511443498853347,0.0168686703431697,0.0469971642020699,0.0902763139483001,0.3220402903352258,0.4435502823340775,0.4843723637594084
12,1,56.52,3.0,5.0,10.0,1975.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,0,1,2,0,1,1.0,0,1,480000,24.402163383110405,1059231824.2615968,20.74260554505412,504094177.4571648,14.75211106385777,254920470.92680863,0.0925485475949695,0.1463222730912032,0.1617452431899538,0.2405936418057309,0.2432775052951857,0.4964232682334665,1.1675877193676445,1.2364557697443024,1.625204824491135,0.490474211234473,0.534251630387717,0.6527630286481777,0.2880025819468305,0.3377370703658389,0.5382476395865483,0.0367304929641872,0.0368821754059703,0.0728615988258053,0.0713109239671895,0.0774869364257944,0.0784675346388245,0.2342970276097851,0.4276386908316784,0.4987405491089873
12,0,85.0,4.0,7.0,7.0,2022.0,53.4227,14.5574,0.25,58.0,0.25,0.502,0.219,0.229,0.071,0.791,0.387,0,0,2,1,1,1.0,0,1,950000,24.671101368921526,1059231824.2615968,21.4600022061272,504094177.4571648,14.049844131976492,254920470.92680863,0.1383326259411048,0.2230559572138982,0.2876509343515623,0.2585886510350276,0.258848779110212,0.3469035835341568,0.5216542703978507,0.7254981961758498,1.1835380297108655,0.3340255786876698,0.5201032904314525,0.5923077545325284,0.2501469576730641,0.331877465385137,0.4635724487317195,0.0813009954924493,0.0815148637690329,0.0862875695803374,0.0418862017578862,0.0590141078385293,0.1624410210618555,0.2175467371346384,0.3891739411892113,0.4391772026047309
12,1,58.63,3.0,3.0,4.0,2020.0,53.39279829,14.48431492,6.11,0.0,1.861,3.461,0.824,1.795,0.754,4.343,0.802,0,0,1,1,1,1.0,0,0,615615,30.41678164913812,1059231824.2615968,23.17457286280063,504094177.4571648,15.484337176618435,254920470.92680863,0.7695205975842,0.9604210631942262,1.1060478123227209,1.1651665856990534,1.1669682065356048,1.169399448990217,1.0549757105595154,3.832502611639544,4.322043322711206,2.334127287653884,2.709617934599635,2.9380009755955894,2.821558316863908,3.168844845035478,3.2741417640997565,0.1011497186335866,0.1277676108929602,0.5059111720350816,0.7354625357092773,1.7808636319934903,2.3377725653960457,2.659677654710184,2.7254273306050725,2.744475200827159
