name,shop,amenity,longitude,latitude
,,,18.4657873,54.4736834
Market Kami,supermarket,,18.5056894,54.4996495
,,,18.5089596,54.4979188
Żabka,convenience,,18.4724408,54.5845856
KAMI,supermarket,,18.4541867,54.546521
,,,18.4639506,54.5447359
,,,18.4612119,54.5452232
,,,18.5049525,54.5657898
,,,18.5035169,54.5650748
Stokrotka,supermarket,,18.4277434,54.4892527
Żabka,convenience,,18.4895638,54.5554024
Centrum Handlowe Riviera,mall,,18.53185797909088,54.504406425795125
Rynek Rumski,,marketplace,18.40121361246812,54.57854742400179
Lidl,supermarket,,18.553999240741344,54.45820303994693
Żabka,convenience,,18.55226771133129,54.49277668552567
Stokrotka,supermarket,,18.50162307950175,54.47039573141318
Biedronka,supermarket,,18.50119648359317,54.47006371558791
Biedronka,supermarket,,18.491259739845766,54.473530031765634
Kubić,convenience,,18.48436744461323,54.473382966622786
Biedronka,supermarket,,18.46586693267911,54.4735943683925
,,marketplace,18.50759567584396,54.49787018012324
Lidl,supermarket,,18.51078550012526,54.49736580512996
Żabka,convenience,,18.509731482113818,54.52380825736661
Biedronka,supermarket,,18.509269668309425,54.52808865982809
Lidl,supermarket,,18.496219909120807,54.532179843917845
Market Kami,convenience,,18.4806909935167,54.53662151891013
Stokrotka,supermarket,,18.470175716975593,54.542384602775606
Lidl,supermarket,,18.464483663548698,54.54475516127193
Biedronka,supermarket,,18.46103999761388,54.54542385174203
Stokrotka,supermarket,,18.4474959508532,54.53391857376654
Hale Targowe m. Gdyni,,marketplace,18.53376992985123,54.52256984368778
Żabka,convenience,,18.469531110168976,54.542571750636256
Orlen,convenience,fuel,18.509977398144926,54.53234669113985
Biedronka,supermarket,,18.508696200000003,54.5589524
Circle K,convenience,fuel,18.514662199999997,54.54872069999998
Kaufland,supermarket,,18.50472857449631,54.529660289532735
Netto,supermarket,,18.468761003260642,54.543697449913495
Biedronka,supermarket,,18.51505189324514,54.470490682377665
Centrum Handlowe Batory,mall,,18.5395984310543,54.51900288027271
Lidl,supermarket,,18.492120968791646,54.4699397687259
Pasaż handlowy Bosman,mall,,18.53252472281509,54.548352653416444
Lidl,supermarket,,18.52403132667819,54.549023995694405
Sklep spożywczy Zuzia,convenience,,18.53435812489791,54.54278548522833
Targowisko Miejskie nr 8,,marketplace,18.523891159243533,54.55450036286797
Galeria Szperk,mall,,18.503790794820624,54.56517879625396
POLOmarket,supermarket,,18.496348250000004,54.5915716
Ola,convenience,,18.460488981299193,54.59110178837398
Stokrotka,supermarket,,18.46470560948751,54.47388015103193
Biedronka,supermarket,,18.49343659161396,54.581855541704925
Circle K,convenience,fuel,18.50623885,54.528933499999994
Żabka,convenience,,18.51067862292693,54.49139690765485
Targowisko Leszczynki,,marketplace,18.47966340047173,54.540453615681415
Biedronka,supermarket,,18.4233230903893,54.559104951685455
Liu Jo,clothes,,18.55185881031228,54.47499537664215
Bandolera,clothes,,18.552643760401153,54.47445400968234
,,,18.551234138973392,54.475470124947286
Czas na Herbatę,tea,,18.55172828683075,54.47492310502636
FEMESTAGE Eva Minge,clothes,,18.552091617108744,54.47554323039827
,,,18.551464037207495,54.475067816615564
Betty Barclay,clothes,,18.552057144759747,54.47574146478167
,,,18.55200922968561,54.47490540406051
Eurospar,supermarket,,18.551717476452687,54.47453276733629
Calzedonia,clothes,,18.552091970584023,54.47593258595533
ACLARI Diamonds,jewelry,,18.552022668122056,54.47464192583593
,,,18.55173401493491,54.475312785370335
Sinsay,clothes,,18.551643112727806,54.4757601931499
Cukiernia Sowa,pastry,,18.55196595442709,54.47483004796208
Wyjątkowy prezent,gift,,18.551758070878506,54.47489278080419
Douglas,perfumery,,18.552953699960064,54.47398603442898
Dyrberg/Kern,jewelry,,18.552562159999958,54.47431802653335
Ecco,shoes,,18.55247168798845,54.4746149249814
Emanuel Berg,clothes,,18.551663273678333,54.47510101597843
Empik,books,,18.55222503605888,54.474095565433515
Amber Coffee & Bakery,,cafe,18.552631133356492,54.47416554547124
Ryłko,shoes,,18.55209914494688,54.475487381739576
Grycan,,ice_cream,18.552672511737406,54.47405466182052
H&M,clothes,,18.552156895147547,54.475066777519324
inmedio,newsagent,,18.551831226179125,54.47550123238278
Intimissimi,clothes,,18.55208337661956,54.47580242943983
United Colors of Benetton,clothes,,18.552083906021018,54.4756149386786
,,,18.551349388865752,54.47544267525772
Zoo Karina,pet,,18.551314960863028,54.47524937568086
Festus,convenience,,18.551741499297385,54.475082664030836
W.Kruk,jewelry,,18.552017779949974,54.474865941692784
Optical Christex,optician,,18.551524109723193,54.47548113808301
Tous,jewelry,,18.552201995097363,54.47454242099726
,,,18.552258578092324,54.47448484189261
Fitanu,,,18.55245036736782,54.47376042963988
Marks & Spencer,deli,,18.552117172058185,54.473758544196045
Marella,clothes,,18.55190527552936,54.47493378013147
McDonald's,,fast_food,18.55178296688603,54.475993039681384
,,,18.551526792396096,54.47489835690871
Monnari,clothes,,18.55212038595547,54.475347873291064
