name,shop,amenity,latitude,longitude
PSS Społem Stroma,supermarket,,53.1314269,23.1102629
TOP Market,convenience,,53.1205456,23.1427908
Auchan Hetmańska,mall,,53.13530027445892,23.117758151951232
Galeria Zielone Wzgórze,mall,,53.12385983558932,23.098632905667476
Stokrotka,supermarket,,53.106506605441936,23.116330158505548
Biedronka,supermarket,,53.10524458771573,23.116929172437967
Arhelan,supermarket,,53.141569601067964,23.169179497213893
Atrium Biała,mall,,53.122918867731535,23.1778654506709
Lewiatan,convenience,,53.14238036128486,23.141590523052983
Lidl,supermarket,,53.125449856237196,23.185175384525202
Dukat,convenience,,53.121242125021276,23.200381265249767
,convenience,,53.16754219647609,23.217382223578998
Netto,supermarket,,53.145380865453504,23.182938696180734
Biedronka,supermarket,,53.13485579981262,23.193312149800466
"PSS Społem ""Mieszko""",supermarket,,53.13434299906626,23.18758582450596
"PSS Społem ""Tęcza""",supermarket,,53.14350478647651,23.212315431559816
Stokrotka,supermarket,,53.147872306349065,23.208226392056265
,convenience,,53.09612587168652,23.209884247736692
"PSS Społem ""Wygoda""",supermarket,,53.143662600000006,23.1793987
Biedronka,supermarket,,53.114715220241635,23.09010120404626
Top Market,supermarket,,53.129430945231476,23.185926596437504
Biedronka,supermarket,,53.13012761650831,23.186431912251585
,mall,,53.13613756110793,23.13089679639348
abc,convenience,,53.10867985558397,23.13134459717092
Lewiatan,supermarket,,53.12256976731041,23.168118879479277
Bazar Pałacowy,mall,,53.133382949185204,23.17031556022218
Biedronka,supermarket,,53.129720799314306,23.143098391584324
Rzemieślnik,mall,,53.13310950886745,23.142413860369878
DH Wenus,mall,,53.13429515256758,23.140746794338316
Sienny Rynek,mall,,53.128503518003726,23.152774348250095
"PSS Społem ""Kometa""",supermarket,,53.129741683925054,23.140734488068315
Galeria M,mall,,53.14998528119843,23.15673320607154
Biedronka,supermarket,,53.1461005672723,23.153674700040582
Lewiatan,supermarket,,53.14265733783459,23.149194461531323
Lewiatan,supermarket,,53.14803946909433,23.15064357770989
Stokrotka,supermarket,,53.15189400017439,23.126029833315094
,mall,,53.14359990049451,23.106340094335668
Alfa Centrum,mall,,53.12527513005112,23.168791857052746
Centrum Handlowe Ryska,mall,,53.14101680376861,23.1756226911235
Auchan Produkcyjna,mall,,53.1614600491875,23.098443466673956
Odido,convenience,,53.13507942565567,23.191194579745503
Lidl,supermarket,,53.15598467982832,23.130864854420526
Lewiatan,supermarket,,53.12829874999999,23.0775428
Podlaskie Centrum Rolno-Towarowe S.A.,,marketplace,53.15508219079487,23.165255597293186
Stokrotka,supermarket,,53.14102336831289,23.17077117894788
Biedronka,supermarket,,53.11174191396411,23.121659934466056
Lidl,supermarket,,53.125356653884324,23.104040858404847
Galeria Madro,mall,,53.13593039170719,23.134370868612788
Lewiatan,convenience,,53.10820724016019,23.118290548484854
Biedronka,supermarket,,53.12838368336065,23.08221646299275
Centrum Handlowe Fasty,mall,,53.15962596653964,23.076257173843427
"PSS Społem ""Gaj""",supermarket,,53.15420214837566,23.122121449983325
"PSS Społem ""Bojary""",supermarket,,53.13377532232383,23.17399723071408
,convenience,,53.146197273206845,23.18069555285475
PSS Społem,convenience,,53.117942873102706,23.20001871178177
Arhelan,supermarket,,53.10570919518523,23.12515413331304
Chorten,supermarket,,53.114769819746556,23.142865780236534
Bazar na Kawaleryjskiej,,marketplace,53.104021283653864,23.14456965212291
Stokrotka,supermarket,,53.11809335877155,23.210637671130712
Biedronka,supermarket,,53.12369645106359,23.216627494232778
Park Handlowy Wysockiego - Budynek B,mall,,53.1621847613725,23.183716646698137
Park Handlowy Wysockiego - Budynek A,mall,,53.16247874893125,23.18532787803605
Chorten,convenience,,53.11534220054943,23.176378512589306
Delikatesy Centrum,supermarket,,53.15411490535561,23.13202002906724
