name,amenity,leisure,tourism,latitude,longitude
Fragment murów miejskich,,,attraction,53.120814971450834,17.99757162771284
,,sports_hall,,53.14062965610446,18.023919448253064
budynek A,,sports_centre,,53.1204591784181,18.020080282248458
Korty tenisowe,,sports_centre,,53.154945999999995,18.139997200000003
Tor Speedrowerowy,,track,,53.15514343304205,18.122602186165047
Bydgoski Klub Wioślarek,,sports_centre,,53.12093638533871,18.013556672015874
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
,,sports_hall,,53.127412992883784,18.00706087805349
,,track,,53.16136235621732,17.9147113862122
,,sports_centre,,53.11278032013982,18.053070770593372
OsoVa Fitness Club,,fitness_centre,,53.150999948130035,17.919001130429322
,,sports_hall,,53.14735485782847,17.96150980199597
Sisu Arena,,sports_centre,,53.11963513639115,18.02770929004775
Muzeum Wodociągów,,,museum,53.14810268684475,18.027709588459004
,,sports_hall,,53.10270354785295,18.03128654530097
,,sports_centre,,53.12997118299438,18.04770675118459
,,sports_centre,,53.13013586632613,18.047732988730232
,,sports_hall,,53.12464859999999,17.9871487
Squash Point,,sports_centre,,53.12467214405487,18.094925898500847
,,sports_centre,,53.124822627857135,18.094823919843527
Tor Regatowy,,sports_centre,,53.126088928548704,18.12698330737367
,,sports_centre,,53.115829121270124,18.05095363321493
,,sports_centre,,53.13105347044027,17.938752073157605
,,sports_centre,,53.1338863069855,18.034502608284914
Lodowisko,,ice_rink,,53.154644600000005,18.1516945
,,sports_hall,,53.120715424125194,17.97436722549712
,,ice_rink,,53.1627501,18.0390406
Ognisko TKKF Świt,,sports_centre,,53.127849976436394,17.968000779513133
,,sports_centre,,53.12789773717485,17.967387606322603
Muzeum Wojsk Lądowych w Bydgoszczy,,,museum,53.14185703970545,18.020753291968997
KS Gwiazda,,sports_centre,,53.13174408333321,17.949808610467667
Korty tenisowe,,sports_centre,,53.126964903842214,18.053361793159908
,,sports_hall,,53.12035501984678,18.007811139563305
Klub Kajakarski UKS Kopernik,,sports_centre,,53.12117147247656,18.011786105402344
,,sports_centre,,53.1210505297603,18.012981101941893
,,sports_centre,,53.12088182177176,18.0136540546058
,,track,,53.12526555183338,18.033067136195953
Miejskie Centrum Kultury,arts_centre,,,53.127390427072825,17.997941469468394
Barka Lemara,,,museum,53.123074330889004,18.002027636201436
Wodospad,,,attraction,,
Katedra Świętego Marcina i Świętego Mikołaja,place_of_worship,,attraction,53.12288226772862,17.99906417296095
,,sports_centre,,53.11290214311104,18.052382622558742
,,,viewpoint,53.17716617783424,18.183660789837486
,,,viewpoint,53.178917144872685,18.18493522273109
Centrum Rehabilitacji IKAR,,sports_centre,,53.11355679063594,17.956522650871808
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Bydgoski Tramwaj Wodny,,,attraction,,
Potop,fountain,,attraction,53.12623519136444,18.0059972382126
Młodzieżowy Dom Kultury numer 5,community_centre,,,53.14991892163216,18.122524369791424
,,sports_hall,,53.12776642323333,18.053903366814016
Izba Tradycji Kolei Żelaznych,,,museum,53.13413934071843,17.98843443807645
,,sports_centre,,53.133421044340345,17.99019111140775
Bydgoski Tramwaj Wodny,,,attraction,,
Amfiteatr,theatre,,,53.12399055063111,17.998056182665643
Amfiteatr,theatre,,,53.12299738219241,18.001386119474237
KS Budowlani,,sports_centre,,53.11654266154596,18.015478307583887
