name,amenity,leisure,tourism,latitude,longitude
"Rzeźba „Przeciw agresji""",,,artwork,51.2428221,22.5340296
Rzeźba „Trudna rozmowa”,,,artwork,51.2429367,22.5344543
Rzeźba „Dama”,,,artwork,51.2421028,22.531936
"Rzeźba „Pejzaż""",,,artwork,51.2414648,22.5306478
Pomnik św. Józefa,,,artwork,51.2398439,22.5305656
Pomnik Mikołaja Kopernika,,,artwork,51.2435915,22.5136702
Pomnik Żołnierzy Polskich Poległych Na Kresach Za Ojczyznę.,,,artwork,51.260393,22.5721765
Pomnik Piotra Curie i Marii Skłodowskiej-Curie,,,artwork,51.2583533,22.5659331
Figura Matki Bożej,,,artwork,51.2466016,22.5682267
Figura Matki Boskiej Niepokalanego Poczęcia,,,artwork,51.2465899,22.5645552
,,,artwork,51.2353174,22.5367932
Pomnik Lubelskiej Chorągwi Husarskiej,,,artwork,51.177169,22.5857534
R8 Elite Fitness,,fitness_centre,,51.2490574,22.5163571
Żółw,,,artwork,51.2579284,22.5991698
Biedronka,,,artwork,51.2578929,22.5992148
Mrówka,,,artwork,51.2578674,22.5992195
Warsztaty Kultury w Lublinie,community_centre,,,51.2486485,22.568705
Figura Matki Bożej Niepokalanej,,,artwork,51.2536284,22.5724047
"Rzeźba ,,Chomik""",,,artwork,51.2617174,22.5315643
CityFit,,fitness_centre,,51.2451298,22.5492299
"""Witacz"" Lublin",,,artwork,51.199849,22.586062
"""Witacz"" Lublin",,,artwork,51.263673,22.5041004
"""Witacz"" Lublin",,,artwork,51.2193172,22.640999
Kino Grażyna,cinema,,,51.2405868,22.524397
Figura Maryi,,,artwork,51.1945685,22.5960704
"""Witacz"" Lublin",,,artwork,51.2780578,22.5737666
Podziemia Browaru Perła,,,museum,51.2438897,22.5671212
Letnie Kino Perła,cinema,,,51.2437325,22.5674172
dawna warzelnia,,,attraction,51.2435634,22.5675404
Pozostałość po wałach obronnych Lublina,,,attraction,51.2481779,22.5511963
Orzeł Kolejarski,,,artwork,51.2315891,22.5685376
,,,artwork,51.2586814,22.586098
Statua Marii,,,artwork,51.2341583,22.5926117
Sztukmistrz z Lublina na linie,,,artwork,51.248612,22.5684781
Galeria Labirynt 2,,,gallery,51.2484549,22.5684041
Regionalne Muzeum Cebularza,,,museum,51.2488998,22.5677593
Sport Club Lublin,,fitness_centre,,51.2488578,22.5302453
,,,viewpoint,51.2471663,22.5489681
,,,viewpoint,51.2472053,22.5485898
Koła Parowozu,,,artwork,51.2199427,22.5783157
