name,shop,amenity,latitude,longitude
Biedronka,supermarket,,52.2373316,20.999924
Żabka,convenience,,52.1643512,21.2203944
Żabka,convenience,,52.1449419,21.0565914
U Grubego,convenience,,52.14469,21.0569399
Żabka,convenience,,52.2366813,21.1054038
,convenience,,52.2435865,20.9799004
Biedronka,supermarket,,52.2004167,20.9664816
Żabka,convenience,,52.2029026,20.9476919
Chorten,convenience,,52.1938039,20.9915939
Delikatesy Anpol,convenience,,52.1625985,21.2164713
,convenience,,52.1714672,21.2299662
GLOBI,convenience,,52.243656,20.918172
Szop,convenience,,52.245028,20.9914228
Auchan,supermarket,,52.2310558,21.0608999
Lewiatan,supermarket,,52.2326022,20.9636131
Żabka,convenience,,52.1336616,21.0532452
Biedronka,supermarket,,52.2483355,21.0702124
Żabka,convenience,,52.2500927,21.0769486
Żabka,convenience,,52.1309511,21.0621908
Auchan,supermarket,,52.1412169,21.0274063
Carrefour Express,convenience,,52.2694596,20.9875389
Żabka,convenience,,52.1378847,21.0642455
Sklep ogólnospożywczy,convenience,,52.3272958,20.9794634
U Roberta,convenience,,52.2464147,21.0977089
Rafał,convenience,,52.2464459,21.0975507
Żabka,convenience,,52.2275586,21.0250984
Biedronka,supermarket,,52.2014035,21.0339463
K&M,supermarket,,52.2228343,21.2344643
Carrefour Express,convenience,,52.2365835,21.0523936
Żabka,convenience,,52.2226119,21.2301955
Carrefour Express,convenience,,52.2263125,21.0150039
Auchan Supermarket,supermarket,,52.2347585,20.9597469
Żabka,convenience,,52.2327094,20.9641778
Społem,convenience,,52.2351268,20.9715063
Żabka,convenience,,52.239097,20.9859623
Społem,convenience,,52.2388566,20.9969982
Żabka Nano,convenience,,52.2298915,21.0200225
Żabka,convenience,,52.2531668,21.0402619
Top Market,supermarket,,52.2536403,21.05023
Żabka,convenience,,52.2503536,21.0415173
Pelcowizna,supermarket,,52.2922129,21.0206762
Delikatesy Black,convenience,,52.2071168,21.0524145
Żabka,convenience,,52.2224197,20.986072
,convenience,,52.2209681,20.9847596
Carrefour Express,convenience,,52.220129,20.9840782
abc,convenience,,52.2150752,21.1140022
Top Market,supermarket,,52.1733856,21.1540075
Żabka,convenience,,52.1940974,21.0239343
Carrefour Express,convenience,,52.1948757,21.023595
,convenience,,52.2419007,21.0896998
Chorten,convenience,,52.242647,21.0903317
Żabka,convenience,,52.2428234,21.0893189
Żabka,convenience,,52.3342458,20.9713908
Ser-Pol,convenience,,52.2007812,21.0295926
Carrefour Express,convenience,,52.2466689,21.0132075
Livio,convenience,,52.2467008,21.012732
Biedronka,supermarket,,52.2512634,21.0032067
Żabka,convenience,,52.2405465,20.9117574
Żabka,convenience,,52.3346054,20.9363393
abc,convenience,,52.3325686,20.9352128
"Monopolowy ""Rowis""",convenience,,52.243252,21.1032129
Globi,convenience,,52.2349831,21.1261674
Żabka,convenience,,52.2351019,21.1258826
Miś,convenience,,52.329053,20.9358954
Żabka,convenience,,52.2751743,21.0446663
Delikatesy Marysieńka,convenience,,52.2037844,20.9750761
Żabka,convenience,,52.2112989,20.961809
Carrefour Express,convenience,,52.2260169,21.0895375
Pyszny Kurczak,supermarket,,52.2265675,21.0901305
Carrefour Express,convenience,,52.2429997,20.9635001
Odido,convenience,,52.2456518,20.9615111
Społem,convenience,,52.2389724,20.9640203
Żabka,convenience,,52.1358122,21.0502271
Lewiatan,convenience,,52.2373206,20.9614591
Carrefour,supermarket,,52.3048565,21.0584489
,convenience,,52.1821077,20.9742198
Carrefour Express,convenience,,52.3244167,21.0558555
Żabka,convenience,,52.1697503,21.0746016
,convenience,,52.3356199,20.9412419
Delikatesy Majorka,convenience,,52.3386797,20.9943563
Lidl,supermarket,,52.3055881,21.0793137
Stokrotka Express,convenience,,52.261355,21.0376877
,convenience,,52.2372674,21.0877318
,convenience,,52.2302734,21.0389696
Delikatesy Blask,convenience,,52.1704803,21.0332447
Lewiatan,convenience,,52.1928344,21.0079706
,convenience,,52.1706702,21.0278329
Biedronka,supermarket,,52.1722249,21.0389351
Społem,supermarket,,52.3000387,21.0439931
,convenience,,52.1922781,20.9624416
Żabka,convenience,,52.2547015,21.1560989
Żabka,convenience,,52.2073585,21.0172552
Sklep spożywczy,convenience,,52.290164,21.0806851
Odido,convenience,,52.2524066,21.2327892
Żabka,convenience,,52.2026593,21.0157221
K&M Delikatesy,supermarket,,52.247098,21.1896198
Żabka,convenience,,52.3085243,20.9815499
Giełda Kwiatowa,,marketplace,52.1940915,20.9585917
Gross,supermarket,,52.2238357,20.8994813
Sklep turystyczny Adventuresquad.pl,convenience,,52.3279462,20.9700248
Carrefour Express,convenience,,52.1799918,20.9473544
Carrefour Express,convenience,,52.2806992,20.9850958
Panama,convenience,,52.2793737,20.9849566
Wikola,convenience,,52.1808257,20.9448592
Sklep spożywczo-przemysłowy,convenience,,52.2859551,21.0956147
Klaudynka,convenience,,52.2810218,20.9758069
Top Market,convenience,,52.2835382,20.9784368
Bocian,convenience,,52.2258024,21.0127072
Żabka,convenience,,52.223089,21.0118076
Biedronka,supermarket,,52.2530978,20.9883535
Żabka,convenience,,52.2750526,21.0557036
Żabka,convenience,,52.2391216,20.9756078
Biedronka,supermarket,,52.1810327,21.0262756
Żabka,convenience,,52.2082385,21.0127885
Groszek,convenience,,52.2601903,21.0466265
Skarbek,supermarket,,52.3226584,21.0568832
Żabka,convenience,,52.1433928,21.0500352
Carrefour Express,convenience,,52.2256238,21.0071661
Strefa Smaku,convenience,,52.2275252,20.911404
Stokrotka,supermarket,,52.3324133,20.9485412
Żabka,convenience,,52.3327746,20.9409304
1 minute,convenience,,52.1558844,20.9977362
Żabka,convenience,,52.2800369,20.9211938
Biedronka,supermarket,,52.2335231,20.9876509
Żabka,convenience,,52.2034803,21.0117579
Carrefour Express,convenience,,52.2035466,21.0121399
Auchan,supermarket,,52.2673496,20.9635441
Lewiatan,supermarket,,52.2614037,20.9614114
Żabka,convenience,,52.2321441,21.0020044
,convenience,,52.3316697,20.9406816
Żabka,convenience,,52.3306981,20.9405087
Top Market,convenience,,52.2199839,21.0189849
Żabka,convenience,,52.2471441,21.0913069
Żabka,convenience,,52.2467915,21.083894
Livio,convenience,,52.2499417,21.0877825
Lewiatan,convenience,,52.2434287,21.0857279
Skarby Smaku,convenience,,52.2745649,20.9801151
Żabka,convenience,,52.2446974,20.9905859
Carrefour Express,convenience,,52.2864701,21.0359073
,convenience,,52.1935137,21.0518257
Delikatesy Niedźwiadek,convenience,,52.1951271,21.0507868
,convenience,,52.1910733,21.0516903
Żabka,convenience,,52.3176899,21.0502895
Żabka,convenience,,52.1901109,21.0121216
Carrefour Express,supermarket,,52.2961638,20.9408739
ABC 24/7,convenience,,52.2465143,20.9852614
Żabka,convenience,,52.1589576,21.0673656
Lewiatan,convenience,,52.3399487,21.0485595
Carrefour Express,supermarket,,52.2320542,21.0110403
Żabka,convenience,,52.2296752,20.9974243
Żabka,convenience,,52.1685863,20.9943317
