name,power,man_made,latitude,longitude
,substation,,51.13127663038455,17.072414706871132
,substation,,51.133410350000005,17.0788524
,substation,,51.138304066881304,17.043709775392255
,substation,,51.133957271812655,17.103169160571692
,substation,,51.13853032593752,17.02746534060036
,substation,,51.134383848855094,17.098500648502824
,substation,,51.130433457257105,17.111363183493157
,substation,,51.1380523101499,17.028630672314303
,substation,,51.13964125464077,17.093275193678693
,substation,,51.13892995619047,17.063909620680274
,substation,,51.135597457743785,17.039689078812973
,substation,,51.13353240555487,17.029054163485835
,substation,,51.135062077105424,17.129786173930736
,substation,,51.13259582306403,16.892824950427965
,substation,,51.139418293952254,16.852788721050015
,substation,,51.13680535,17.043228350000003
,substation,,51.13300027830726,17.025742955754815
,substation,,51.13949776593163,17.06130032268425
,substation,,51.13216493513442,17.106224649747094
,substation,,51.1449420395082,17.031529909370892
,substation,,51.147074950000004,17.04435255
,substation,,51.14059344643231,17.030170113117798
,substation,,51.14946256909455,16.86545896233451
,substation,,51.14082922795205,17.03846810848079
,substation,,51.14085241544567,16.8868399821075
,substation,,51.145062544999185,17.109161916458756
,substation,,51.148694357685415,16.864818965197955
,substation,,51.144417049999994,16.9908374
,substation,,51.14813838439384,16.831822460824586
,substation,,51.14003487362003,16.963661661248842
,substation,,51.14349937974861,17.031832646020426
,substation,,51.14331957960352,16.87857069028692
,substation,,51.14442007082071,16.990790211973767
,substation,,51.142940437932594,17.125275473876336
,substation,,51.14276598363614,17.048477745503597
,substation,,51.14386654181834,17.122772767958505
,substation,,51.142014002345384,17.032635788983868
,substation,,51.14168265077733,17.0541025027817
,substation,,51.141475744659935,17.092040730333622
,substation,,51.14957248632196,17.041978260549026
,substation,,51.145436718199605,17.133266597951398
,substation,,51.143427161134696,17.112584875222886
,substation,,51.146742450000005,16.9486064
,substation,,51.14678936355127,17.133321469897737
,substation,,51.14215252448338,17.125211405954197
,substation,,51.14063548438496,17.029700843626223
,substation,,51.148960536377366,17.07372536815393
,substation,,51.1427100619967,17.08202724204382
,substation,,51.1465929513075,17.106438177201934
,substation,,51.14018286529002,17.081782786852095
,substation,,51.142428110189485,17.1219887132644
,substation,,51.14415212715852,17.032621675152125
,substation,,51.14646833485924,17.107626441001937
,substation,,51.149276804793296,16.945162564989015
,substation,,51.1420506,16.9912925
,substation,,51.14170879170236,16.85682587930559
,substation,,51.14887601891422,16.89224364320588
,substation,,51.14424308376253,16.98749544847624
,substation,,51.14656997593791,16.86871001550263
,substation,,51.14643429415804,17.107683369650868
,substation,,51.14105365,17.0700472
,substation,,51.152052132440666,16.933220775207335
,substation,,51.15599031795503,17.133707385025044
,substation,,51.15910894948173,17.027281117364794
,substation,,51.157542307663626,17.137214372867916
,substation,,51.153563341101105,17.041766523452182
,substation,,51.152203021109344,17.03717481467457
,substation,,51.15213358943666,17.130626278466302
,substation,,51.15261767109475,17.036205479767663
,substation,,51.15910005732397,17.02042374444513
,substation,,51.155938973907986,17.03612518086781
,substation,,51.15876207268727,17.094400610377647
,substation,,51.15097678924209,17.11950426910964
,substation,,51.15948245,17.138837300000002
,substation,,51.15719165976213,16.908853494453982
,substation,,51.15696771992938,17.10051987615714
,substation,,51.15677958459902,17.03084845753091
,substation,,51.153774844012716,16.935200102911818
,substation,,51.15517840062822,17.126268302933788
,substation,,51.15480145051266,17.035226637254024
,substation,,51.150279004129864,17.076187870793515
,substation,,51.15120183400476,16.936429754536018
,substation,,51.15504109306455,17.041167402756102
,substation,,51.1557927,17.131067549999997
,substation,,51.15076775872127,17.12874215036905
,substation,,51.154712757878364,17.043017044525023
,substation,,51.15370418503762,17.048320048431766
,substation,,51.15105609479159,17.123134366648813
,substation,,51.15725949905214,17.036478365402846
,substation,,51.157586044911135,17.12862565342736
,substation,,51.166812834215804,16.89051612636041
,substation,,51.16088057208252,16.872624464988114
,substation,,51.16082360866584,17.02111829690118
,substation,,51.16365998737506,16.899406348688444
,substation,,51.160761891432074,16.904914417512373
,substation,,51.169968735553205,17.00704521329633
,substation,,51.1673437063378,16.964589426589402
,substation,,51.16119419782006,17.136851294311725
,substation,,51.19095598665502,16.91020495753483
,substation,,51.19952304443125,16.974940324085605
,substation,,51.184191590209295,16.9375687141721
,substation,,51.172789201973956,16.90472053788667
,substation,,51.17428140087771,16.90752618453439
,substation,,51.192822424123264,16.9337396766929
,substation,,51.172781723915136,16.904796613417346
,substation,,51.1744886958762,16.99410808015866
,substation,,51.17557872873201,17.0199891097828
,substation,,51.19156495133398,16.909267129513395
,substation,,51.171614724297065,16.840771515964068
R-1042,substation,,51.1965590936294,16.981069650884802
,substation,,51.19094155302086,16.90948387151402
Wrocławska Oczyszczalnia Ścieków Janówek,,wastewater_plant,51.19456883014655,16.909941686224883
"Stacja elektroenergetyczna GPZ 110kV ""R-1 Klecina""",substation,,51.06244288580315,16.96594508973863
"Stacja elektroenergetyczna 110/20/10kV ""R-111 Wilcza""",substation,,51.08964669689435,17.071103025951523
"Stacja elektroenergetyczna GPZ 110/20kV ""R-18 Pułaskiego""",substation,,51.0988547272681,17.04534460314003
,substation,,51.176158119680196,16.99965941022804
,substation,,51.14396048609267,16.953724444777595
"Stacja elektroenergetyczna GPZ 110kV ""R-19 Wrocław Zachód""",substation,,51.103787582149735,16.9751626828747
"Stacja elektroenergetyczna 110kV ""R-146 Hutmen""",substation,,51.100426762205295,16.986266327118653
"Stacja elektroenergetyczna GPZ 110/20/10kV ""R-145 Pafawag""",substation,,51.104757007168004,16.986444412216464
"GPZ 110kV R-112 ""Pilczyce"" WRP",substation,,51.13670067028715,16.946820796822763
"Stacja elektroenergetyczna GPZ 110/20/10kV ""R-128 Krzywoustego""",substation,,51.13777577327018,17.071218537303817
"Stacja elektroenergetyczna GPZ 110/20kV ""R-136 Żmigrodzka""",substation,,51.14244041184886,17.033324722556344
"Stacja elektroenergetycna GPZ 110/20kV ""R-101 Walecznych""",substation,,51.11906810311739,17.060928442879973
"GPZ 110kV R-114 ""Leśnica"" WRL",substation,,51.149393196052884,16.88234566364928
"Stacja elektroenergetyczna GPZ 110/20/10kV ""R-134 Skarbowców""",substation,,51.07839276496153,16.999363919455273
,substation,,51.14821465228917,16.932982932973516
,substation,,51.08232504823715,17.05371183735767
,substation,,51.1062963,17.0362826
,substation,,51.09943393101121,17.043496408868087
,substation,,51.10052399186012,17.025640517671793
,substation,,51.08464642552203,17.045798041918626
MPWiK,,water_works,51.102074330865356,17.060852930701582
,substation,,51.09684736557279,17.051858275335046
,substation,,51.1735398379781,17.01311379736999
,substation,,51.146702676198736,17.134936668410738
,substation,,51.14670055,17.1348825
,substation,,51.17817027435287,17.013247765580946
"Podstacja trakcyjna ""Wrocław Główny""",substation,,51.07932929543961,17.075222108262583
,substation,,51.14461324624807,17.023230182304413
,substation,,51.11265827094832,16.973602807406735
,substation,,51.07613937027553,17.02729015621528
,substation,,51.07611635,17.027279499999995
,substation,,51.07995325,16.993123399999998
,substation,,51.09705992218487,17.03905076400257
,substation,,51.08904024104877,16.97690022253259
,substation,,51.08697552392548,17.053429834427142
,substation,,51.155710850000006,16.9384248
,substation,,51.155066176431816,16.94584548257596
,substation,,51.113072443577224,17.00433430097016
"Podstacja trakcyjna ""Wrocław Pracze""",substation,,51.171785023550925,16.901678835780768
,substation,,51.077226303742904,16.996316176392693
"Podstacja trakcyjna ""Wrocław Zachodni""",substation,,51.08555051723062,16.9309880088111
,substation,,51.05582121810687,17.023038604932484
,substation,,51.05621669999999,17.03717795
,substation,,51.05628159632909,17.036468288131136
,substation,,51.056773553326956,17.00656600175718
Tauron Centrum Zarządzania Siecią,substation,,51.08839839533714,17.015304970812128
,substation,,51.06575940000001,17.039861900000002
,substation,,51.13999623370885,16.89164985337427
