name,amenity,leisure,tourism,latitude,longitude
Pilot,,,artwork,54.3914857,18.5951089
Narcyz,,,artwork,54.3916926,18.5953716
Myśliwiec,,,artwork,54.3923394,18.5956964
Myśliwiec,,,artwork,54.3920353,18.5955437
Rock'n'Roll,,,artwork,54.3908512,18.5961333
Dywizjon 303,,,artwork,54.3897397,18.5981531
Bałtyk,,,artwork,54.3888825,18.5981333
Witraż,,,artwork,54.3887676,18.5999375
New Idol Is Coming,,,artwork,54.3889017,18.6006487
Patchwork UE,,,artwork,54.3888612,18.6008792
Westerplatte,,,artwork,54.387195,18.6005031
Magma / Ogrągły Stół,,,artwork,54.3872637,18.6016237
Rock'n'Roll,,,artwork,54.3873477,18.6018565
,,,artwork,54.3880629,18.6020673
Eternia,,,artwork,54.3882207,18.6021026
Memling. Sąt ostateczny żywy w pikselach,,,artwork,54.3881827,18.6023801
,,,artwork,54.3883177,18.6038361
Sfery,,,artwork,54.3882638,18.6040198
Arctium.m4,,,artwork,54.3879744,18.6045757
Grand Finale,,,artwork,54.3892475,18.6039177
,,,artwork,54.3891869,18.6033727
Chopin w blokowisku,,,artwork,54.3897436,18.6022641
I Love You,,,artwork,54.3898389,18.6021435
Jeździec,,,artwork,54.3901821,18.6022533
,,,artwork,54.3903133,18.6020894
Kosmos,,,artwork,54.390806,18.6013942
Wir i napromieniowanie tęczą,,,artwork,54.3907948,18.6011697
Kosmos,,,artwork,54.3907019,18.6016248
Kosmos,,,artwork,54.3905527,18.6018534
Kosmos,,,artwork,54.3904462,18.6020912
Jedzie pociąg z Wrocławia do Gdańska,,,artwork,54.3908608,18.6005791
Jan Paweł II i Lech Wałęsa,,,artwork,54.3928894,18.6017367
,,,artwork,54.3920847,18.6023428
,,,artwork,54.3921063,18.6034787
Przeminęło z wiatrem,,,artwork,54.3916138,18.6043328
,,,artwork,54.3914688,18.6043806
,,,artwork,54.3905275,18.604023
Narodowe Siły Zbrojne,,,artwork,54.3903962,18.6041355
,,,artwork,54.3901748,18.6045473
Tukany,,,artwork,54.3908439,18.6053019
,,,artwork,54.3903462,18.6060347
The New Future,,,artwork,54.3897806,18.605897
,,,artwork,54.3896555,18.605715
,,,artwork,54.3896177,18.6059701
Hołd malarstwu polskiemu,,,artwork,54.3891715,18.6068475
Hołd malarstwu polskiemu,,,artwork,54.3891219,18.6069845
,casino,,,54.348067,18.6541801
Zdzisław Puszkarz,,,artwork,54.3570385,18.586164
Kobiety Wolności,,,artwork,54.3915,18.5783231
Zbigniew Wodecki,,,artwork,54.3744204,18.6129643
,,,artwork,54.3774635,18.6062693
,,,artwork,54.3774301,18.6061496
Tuse wykrikuje,,,artwork,54.3732182,18.6120941
,,,artwork,54.3729931,18.6121656
Dziewczynka z kotem,,,artwork,54.3488249,18.6134005
,,,artwork,54.3497004,18.6212109
Dom Sąsiedzki „Zakopianka”,community_centre,,,54.3498031,18.6212659
Obrona Poczty Polskiej 1939,,,artwork,54.4113733,18.5887539
Nigdy więcej wojny,,,artwork,54.4160691,18.5885627
Lew Gdański,,,artwork,54.3569888,18.642993
Browar Gdański we Wrzeszczu,,,artwork,54.3813226,18.6076129
Rozbitkowie,,,artwork,54.3609393,18.6597175
,,,viewpoint,54.3617063,18.6490804
Westerplatte 1939,,,artwork,54.3378749,18.6472546
,,,artwork,54.3838159,18.6226706
Gdańska Galeria Guntera Grassa,,,gallery,54.351177,18.6537014
Aleksander Doba,,,artwork,54.332191,18.597039
"Widok XV. ""Joanna""",,,viewpoint,54.380822,18.5813691
Jan Kochanowski,,,artwork,54.3784673,18.6260828
"Widok XIV. ""Ewelina""",,,viewpoint,54.4077119,18.6433272
Punkt Humboldta,,,viewpoint,54.4102262,18.6589046
Kino 7D Max,cinema,,,54.3497195,18.6489167
Dom Sztuki,arts_centre,,,54.3607136,18.7109167
"Widok XVI. ""Maciej""",,,viewpoint,54.3506056,18.6225946
,,,viewpoint,54.3508926,18.6199333
Rotmistrz Witold Pilecki,,,artwork,54.3558886,18.6598761
Hygieia,,,artwork,54.3667731,18.6249858
Tulla Pokriefke,,,artwork,54.3844476,18.6099895
