name,amenity,leisure,tourism,latitude,longitude
Kaligula,,,artwork,52.2159786,21.0300948
Hadrian,,,artwork,52.2159795,21.0299943
,,,artwork,52.2160495,21.0305542
Juliusz Cezar,,,artwork,52.2160501,21.0302164
,,,artwork,52.2160511,21.0304924
Wespazjan,,,artwork,52.2160517,21.0298793
,,,artwork,52.216055,21.0296014
,,,artwork,52.2161116,21.0304972
Tyberiusz,,,artwork,52.2161133,21.0302217
,,,artwork,52.2161136,21.0305586
Pompejusz,,,artwork,52.2161165,21.0298812
,,,artwork,52.216117,21.0296062
Witeliusz,,,artwork,52.2161877,21.0301043
Trajan,,,artwork,52.216188,21.0300008
,,,artwork,52.2162363,21.0305004
,,,artwork,52.2162418,21.0300038
,,,artwork,52.2162421,21.0301083
,,,artwork,52.2162453,21.0296071
Mrs.Sporty,,sports_centre,,52.2439355,20.962559
Żyrafa,,,artwork,52.2527836,21.0255491
,,,artwork,52.21805,20.9640317
Zdrofit,,fitness_centre,,52.1870615,21.0468618
2Wieże,,sports_centre,,52.3182165,21.0061802
Energy Fitness,,fitness_centre,,52.3141985,20.956746
Fort Fitness,,fitness_centre,,52.3451839,20.9525166
Admiral,,adult_gaming_centre,,52.2045978,21.0235283
Rycerz,,,artwork,52.2499034,21.0099173
Palestra Muay Thai Gym,,sports_centre,,52.1947149,20.9403267
Calypso Fitness Warszawa Bielany,,sports_centre,,52.2912362,20.9363057
Total Fitness Ochota,,fitness_centre,,52.2126405,20.9582839
Well Art,theatre,,,52.2649356,20.9930483
Progresja Music Zone,nightclub,,,52.2247998,20.9288574
,bench,,artwork,52.2296163,21.0066311
Muzeum Sztuki Nowoczesnej,,,museum,52.2327651,21.0019577
Żoliborski Dom Kultury,arts_centre,,,52.2654564,20.9898655
,,,attraction,52.2967716,20.9877232
,,,attraction,52.2967744,20.9877221
,,,attraction,52.2967774,20.9877208
,,,attraction,52.2967802,20.9877196
,,,attraction,52.2967834,20.9877184
Amondo,cinema,,,52.22868,21.0158483
Dom Ukraiński,community_centre,,,52.247191,20.9964939
Odessa,nightclub,,,52.2249236,20.9799922
Energy Fitness Club,,fitness_centre,,52.2392596,20.9402359
Lotto,,adult_gaming_centre,,52.2374741,20.9599054
kamień Omfalos,,,artwork,52.2136538,21.0289017
Joga Sztuka Życia,,fitness_centre,,52.2442456,21.0987681
Wierzbno,,,artwork,52.1937493,21.0143798
Galeria XX1,,,gallery,52.2405938,20.9954052
CityFit,,fitness_centre,,52.2345542,20.9993028
,,,artwork,52.2317224,21.0114885
You and Me,,,artwork,52.2355257,21.0020207
Viva Cuba Dance Studio,,dance,,52.2415215,21.0028384
Free Khadija,,,artwork,52.2477395,20.9570194
Heart Gym & Wellness,,fitness_centre,,52.2367996,20.9989641
Zdrofit,,fitness_centre,,52.2261426,20.9505388
Zdrofit,,fitness_centre,,52.2859048,20.9545357
CodeRED,nightclub,,,52.2345046,21.0005506
Bunkier Ringstand 58c,,,attraction,52.2286194,20.9591444
Ringstand 58c,,,attraction,52.2221976,20.9682361
Squash City,,sports_centre,,52.1943364,20.9243916
,,,artwork,52.2445645,20.9467625
Impuls - Studio doskonalenia sylwetki,,fitness_centre,,52.2732956,20.9448877
Torreador,,,artwork,52.2336523,21.0022389
Lotto,,adult_gaming_centre,,52.2290398,20.9680588
Shangri-la Pracownia Muzyczno- Artystyczna,community_centre,,,52.156249,21.0519186
"Klub Kultury ""Falenica""",arts_centre,,,52.1597085,21.207703
,,,viewpoint,52.2965223,20.9809427
,,,viewpoint,52.2955381,20.9834205
Zdrowy Punkt,,fitness_centre,,52.2312234,20.990028
Aktywna Lady Fitness,,fitness_centre,,52.164597,21.2073728
Kinokawiarnia Stacja Falenica,cinema,,,52.1621612,21.2109986
Escape Room Majdańska 18,,escape_game,,52.2408304,21.08912
Fitness Mambo Club,,fitness_centre,,52.2181621,21.2229355
Miejsce Aktywności Lokalnej,community_centre,,,52.2759314,20.9783162
TKKF Herkules,,fitness_centre,,52.2361152,21.0545647
"Klub Młodzieżowy ""Żoliborz""",community_centre,,,52.275204,20.9784525
Siedząca,,,artwork,52.2208251,21.0299713
Rozkwit,,,artwork,52.2208576,21.0291933
Gladiator,,,artwork,52.2235308,21.0248231
Aspekty,,,gallery,52.2259137,21.0238572
Siłownia plenerowa,,fitness_centre,,52.2453141,20.9868979
Anytime Fitness,,fitness_centre,,52.2619156,20.9808034
