name,power,man_made,latitude,longitude
,substation,,52.1555917,21.0369282
,substation,,52.1559384,21.0380752
,substation,,52.1568734,21.0423905
,substation,,52.1574575,21.0419408
,substation,,52.1546067,21.0388558
,substation,,52.1691711,21.024714
,substation,,52.1701073,21.0224576
,substation,,52.1740461,21.0218655
,substation,,52.1722591,21.0217034
,substation,,52.1811925,21.0165879
,substation,,52.1829849,21.0170313
,substation,,52.1825343,21.0153094
,substation,,52.181758,21.0196592
,substation,,52.182154,21.0178774
,substation,,52.1827697,21.0192101
,substation,,52.1829557,21.0153338
,substation,,52.1807688,21.0184368
,substation,,52.1790348,21.0197484
,substation,,52.1809831,21.0199524
,substation,,52.1556974,21.0334309
,substation,,52.1559848,21.0325219
,substation,,52.1567914,21.03515
,substation,,52.2337665,21.0950171
,substation,,52.1803328,21.0093765
,substation,,52.1821333,21.011486
,substation,,52.1816196,21.0093592
,substation,,52.1827118,21.0114651
,substation,,52.1799262,21.0106042
,substation,,52.1809901,21.0115127
,substation,,52.1831235,21.0127439
,substation,,52.1770061,21.0128873
,substation,,52.1764586,21.0126866
,substation,,52.1753296,21.0122726
,substation,,52.177887,21.0112459
,substation,,52.1781997,21.0124427
,substation,,52.1568887,21.0499748
,substation,,52.1560756,21.0493327
,substation,,52.1838473,21.0166125
,substation,,52.1832094,21.0077401
,substation,,52.1832118,21.0078486
,substation,,52.1635471,21.0425848
,substation,,52.2379397,21.0114415
,substation,,52.2345508,20.9996949
,substation,,52.2583044,20.9933823
,substation,,52.2920013,21.016391
,substation,,52.2109516,21.0226086
,substation,,52.2446464,21.0213519
,substation,,52.2088394,21.0616738
,substation,,52.2453725,21.0027689
,substation,,52.232615,21.0147231
,substation,,52.2275002,21.024013
,substation,,52.1698102,21.03328
,substation,,52.1732327,21.0304324
,substation,,52.1706993,21.0324683
,substation,,52.169198,21.0283088
,substation,,52.1822277,21.0253245
,substation,,52.1720674,21.0370719
,substation,,52.1705757,21.0347954
,substation,,52.1804564,21.026755
,substation,,52.1724816,21.0378592
,substation,,52.1711865,21.0355667
,substation,,52.1715221,21.0381809
,substation,,52.1709054,21.0279568
,substation,,52.1697949,21.02935
,substation,,52.1699062,21.0281842
,substation,,52.1542752,21.0449046
,substation,,52.1538893,21.0486198
,substation,,52.150894,21.0567364
,substation,,52.152863,21.0458306
,substation,,52.1504513,21.052409
,substation,,52.1512081,21.0507655
,substation,,52.1508028,21.0542871
,substation,,52.151512,21.0494034
,substation,,52.151906,21.0496263
,substation,,52.1546554,21.0459131
,substation,,52.1537353,21.0472266
,substation,,52.1548173,21.0468791
,substation,,52.1554625,21.044221
,substation,,52.151285,21.0540312
,substation,,52.1544887,21.0437151
,substation,,52.1735263,21.041135
,substation,,52.1740715,21.0415079
,substation,,52.1728182,21.0402658
,substation,,52.1725038,21.0411039
,substation,,52.1634236,21.0393069
,substation,,52.1723654,21.0323509
,substation,,52.1721724,21.0327937
,substation,,52.1715173,21.0306575
,substation,,52.1723365,21.0308106
,substation,,52.1712066,21.0249493
,substation,,52.1720022,21.0247906
,substation,,52.1721847,21.0242648
,substation,,52.1586863,21.0288609
,substation,,52.1596748,21.0275117
,substation,,52.1694067,21.0222953
,substation,,52.165099,21.0259618
,substation,,52.1588703,21.0265551
Przejazd 2,substation,,52.191705,20.9879184
,substation,,52.2349875,21.0219435
,substation,,52.2265173,21.0162929
,substation,,52.2259658,21.0151141
Przejazd 3,substation,,52.19239,20.9882621
Wyględowska 2,substation,,52.1948486,20.9854898
,substation,,52.1703469,21.0091643
,substation,,52.1524281,21.0313431
,substation,,52.1517128,21.0339193
,substation,,52.1754017,21.0212777
,substation,,52.1612631,21.0469711
,substation,,52.1643925,21.0444787
,substation,,52.1595635,21.047333
,substation,,52.1826867,21.0282164
,substation,,52.1833035,21.0272274
,substation,,52.1843886,21.0258935
,substation,,52.1812036,21.0274404
,substation,,52.1820891,21.0272703
,substation,,52.201542,20.9661134
,substation,,52.2005304,20.9652582
,substation,,52.1748003,21.0159626
,substation,,52.1758956,21.0163702
,substation,,52.1740823,21.0194477
,substation,,52.1745245,21.0146642
,substation,,52.1764795,21.0165925
,substation,,52.1763334,21.02033
,substation,,52.1603507,21.0220364
,substation,,52.1582147,21.0223087
,substation,,52.1589699,21.0219856
,substation,,52.156976,21.0237975
,substation,,52.1565354,21.0227185
,substation,,52.1543719,21.030883
,substation,,52.1565666,21.0269393
,substation,,52.1546961,21.0317986
,substation,,52.1534588,21.0275855
,substation,,52.1542146,21.0268369
,substation,,52.1535368,21.0259318
,substation,,52.1555728,21.0265272
,substation,,52.1523261,21.0270905
,substation,,52.1549216,21.0275309
,substation,,52.1547508,21.0222171
,substation,,52.1540047,21.0200914
,substation,,52.1536913,21.030179
,substation,,52.1537792,21.0220974
,substation,,52.1513908,21.0280645
,substation,,52.151135,21.0313669
,substation,,52.151064,21.0294541
,substation,,52.1522095,21.0295315
,substation,,52.1527426,21.0355159
,substation,,52.1537862,21.0313601
,substation,,52.1538648,21.0345079
,substation,,52.1545853,21.0334811
,substation,,52.1536816,21.0420859
,substation,,52.1956712,21.0511794
,substation,,52.1947621,21.0505483
,substation,,52.1846993,21.0448855
,substation,,52.2518718,21.0026885
,substation,,52.2506033,21.0046057
,substation,,52.2508149,21.0052633
,substation,,52.2532759,21.0007189
,substation,,52.2336302,21.0231216
,substation,,52.2670814,21.0337554
,substation,,52.1810642,21.0280464
,substation,,52.1501253,21.0570029
,substation,,52.1491826,21.0568152
,substation,,52.148534,21.0521849
,substation,,52.148269,21.0531543
,substation,,52.1475446,21.0513957
,substation,,52.1479054,21.0545499
