name,highway,latitude,longitude
Struga Zajezdnia,bus_stop,53.3845717,14.6532771
Gwarna,bus_stop,53.3688498,14.667649
Miechowska nż,bus_stop,53.3643129,14.598011
Kluczborska nż,bus_stop,53.3400985,14.5526434
Dziewoklicz nż,bus_stop,53.3790938,14.5452124
Szlamowa,bus_stop,53.3676677,14.5955037
Sucha,bus_stop,53.3445683,14.5601337
Potoczna nż,bus_stop,53.385669,14.5279806
Smocza – Falskiego,bus_stop,53.3582208,14.5985307
Rymarska,bus_stop,53.34749,14.5661008
Krygiera nż,bus_stop,53.3749854,14.5804832
Grabowa nż,bus_stop,53.3750568,14.6121469
Krzemienna,bus_stop,53.367545,14.5991948
Ustowska,bus_stop,53.3876712,14.5157721
Szlamowa,bus_stop,53.3677064,14.5955561
Most Gryfitów nż,bus_stop,53.3734407,14.6004488
Dmowskiego nż,bus_stop,53.3557008,14.5819151
Szlamowa,bus_stop,53.3677109,14.5956724
Potoczna nż,bus_stop,53.3862895,14.5267606
SKM Podjuchy,bus_stop,53.3600621,14.5873214
Granitowa,bus_stop,53.3693219,14.6013908
Przewiewna nż,bus_stop,53.3611332,14.5965846
Rymarska,bus_stop,53.3480394,14.5669734
Jezioro Szmaragdowe,bus_stop,53.3779365,14.621817
Kanał Leśny nż,bus_stop,53.3756661,14.5565673
Grabowa nż,bus_stop,53.3754626,14.6131328
Klucz Autostrada,bus_stop,53.335094,14.545395
Kanał Leśny nż,bus_stop,53.375568,14.5575998
Plac Szewińskiej nż,bus_stop,53.3713067,14.6035501
Warzymice Osiedle Promyk,bus_stop,53.3916621,14.4846023
Dmowskiego nż,bus_stop,53.3553756,14.5812391
Klucz,bus_stop,53.3434695,14.5577033
Szlamowa,bus_stop,53.3677154,14.5957888
Granitowa,bus_stop,53.3695535,14.6014372
Krzemienna,bus_stop,53.3674375,14.5990069
SKM Żydowce,bus_stop,53.3522788,14.5754443
Złota nż,bus_stop,53.3729133,14.6075381
Metalowa,bus_stop,53.3643549,14.5921886
Kluczborska nż,bus_stop,53.3406615,14.5538048
Dziewoklicz nż,bus_stop,53.3792222,14.5445292
Jezioro Szmaragdowe,bus_stop,53.3774276,14.6194531
Przewiewna nż,bus_stop,53.3607294,14.5969177
Żydowce,bus_stop,53.349775,14.5733743
Krygiera nż,bus_stop,53.3748487,14.5797302
Złota nż,bus_stop,53.3727719,14.6070712
Metalowa,bus_stop,53.3652607,14.5930172
Sucha,bus_stop,53.3447223,14.5606381
Miechowska nż,bus_stop,53.3636764,14.5976192
SKM Żydowce,bus_stop,53.3527651,14.5766611
Matejki,bus_stop,53.4354293,14.5612313
Ogrody „Stoczniowiec”,bus_stop,53.4009444,14.5608106
Składowa,bus_stop,53.4179936,14.5578382
Matejki,bus_stop,53.4357458,14.560764
Wyszyńskiego,bus_stop,53.4235367,14.5585516
Marynarska,bus_stop,53.4118319,14.5580542
Kutrowa,bus_stop,53.3966727,14.5585407
Emilii Plater,bus_stop,53.4388503,14.5734434
Nabrzeże Ewa,bus_stop,53.4271751,14.5816526
Teatr Polski,bus_stop,53.4333876,14.5716868
Basen Górniczy,bus_stop,53.4014951,14.5993977
SKM Port Centralny,bus_stop,53.4152114,14.5702354
Okrętowa,bus_stop,53.4076208,14.5635581
Księżnej Anny nż,bus_stop,53.3975065,14.6092124
Ogrody „Portowiec”,bus_stop,53.4236204,14.5811268
Merkatora,bus_stop,53.4057501,14.5935643
Wyszyńskiego,bus_stop,53.4228474,14.5602704
Dubois,bus_stop,53.438138,14.5747845
Lotnisko,bus_stop,53.3974557,14.6186474
Bytomska,bus_stop,53.4177702,14.5694509
Basen Górniczy,bus_stop,53.4005691,14.5986378
Wiejska,bus_stop,53.4094694,14.5598661
Wyszyńskiego,bus_stop,53.4233188,14.5580596
Sczanieckiej,bus_stop,53.4398958,14.5615827
Celna,bus_stop,53.4205508,14.5609146
Matejki,bus_stop,53.4359231,14.5604324
Wyszyńskiego,bus_stop,53.42344,14.558745
Dubois,bus_stop,53.4371013,14.5738172
Parnica,bus_stop,53.4114757,14.5794458
Grodzka,bus_stop,53.4251388,14.5565741
Kanał Parnicki,bus_stop,53.4162329,14.5607872
SKM Port Centralny,bus_stop,53.414887,14.5701496
Teatr Współczesny,bus_stop,53.4301951,14.5652693
Ogrody „Portowiec”,bus_stop,53.4230576,14.5805899
Basen Górniczy,bus_stop,53.4006154,14.5982568
Bytomska,bus_stop,53.4174997,14.5715359
Matejki,bus_stop,53.4347219,14.5602961
Basen Górniczy,bus_stop,53.4006923,14.5986351
Marynarska,bus_stop,53.4118366,14.5578239
Most Cłowy,bus_stop,53.3956734,14.6155584
Wyszyńskiego,bus_stop,53.4231779,14.5583286
Starzyńskiego,bus_stop,53.429649,14.5598663
SKM Łasztownia,bus_stop,53.4194745,14.5603952
Teatr Polski,bus_stop,53.4326977,14.571466
Sczanieckiej,bus_stop,53.4397207,14.5621254
Basen Górniczy,bus_stop,53.4008158,14.5986332
Dworcowa,bus_stop,53.4206037,14.5553192
Księżnej Anny nż,bus_stop,53.3969095,14.6073721
Wyspa Pucka,bus_stop,53.39473,14.557121
SKM Port Centralny,bus_stop,53.4145815,14.569145
Parnica,bus_stop,53.4121307,14.5789226
Urząd Wojewódzki,bus_stop,53.4305813,14.5652692
Wiejska,bus_stop,53.4095342,14.5595255
Sczanieckiej,bus_stop,53.4401608,14.5636029
Kujota,bus_stop,53.4155624,14.5769906
Wyszyńskiego,bus_stop,53.4232889,14.5590321
Basen Górniczy,bus_stop,53.4003224,14.598644
Kanał Parnicki,bus_stop,53.4162646,14.5610541
Starzyńskiego,bus_stop,53.4299356,14.5597903
Składowa,bus_stop,53.4174136,14.5573608
Basen Górniczy,bus_stop,53.4009393,14.5986297
Ogrody „Stoczniowiec”,bus_stop,53.4012796,14.5608712
Wały Chrobrego,bus_stop,53.4304571,14.5683318
Dubois,bus_stop,53.4378517,14.5727116
Kutrowa,bus_stop,53.3966936,14.5587577
Rondo Parnickie,bus_stop,53.4186688,14.5789676
