name,shop,amenity,latitude,longitude
Pokusa,convenience,,50.0668292,19.962804
,convenience,,50.0160501,19.9824596
Żabka,convenience,,50.0594042,19.9379165
Delikatesy Kocyk,convenience,,50.0593506,19.9379747
Oaza,supermarket,,50.0924852,19.9858718
Żabka,convenience,,50.0924508,19.955853
Lewiatan,convenience,,50.0411137,19.9398268
Podwawelska Spółdzielnia Spożywców,supermarket,,50.0821338,19.9523009
Delikatesy Centrum,supermarket,,50.0974639,20.0199469
Żabka,convenience,,50.078502,19.9487913
Lewiatan,supermarket,,49.9937517,19.9462488
,convenience,,50.0998329,19.959121
Żabka,convenience,,50.0674287,19.9522993
Żabka,convenience,,50.0704738,19.9627762
Roman,convenience,,50.0798736,19.9609068
Delikatesy Centrum,convenience,,50.0089794,19.9619878
Żabka,convenience,,50.0930474,20.0221328
Lewiatan,convenience,,50.0899695,20.0237126
Żabka,convenience,,50.0668934,19.9297283
Żabka,convenience,,50.0943923,19.9516082
Lewiatan,supermarket,,50.012446,19.9540807
Żabka,convenience,,50.0079109,19.9599574
Żabka,convenience,,50.096306,20.0169795
Żabka,convenience,,50.0847742,19.9777685
Lewiatan,convenience,,50.0947009,20.0622617
,convenience,,50.0943149,20.0617998
,convenience,,50.0946078,20.0627041
,convenience,,50.0946384,20.0625555
Ekologia-Natura-Zdrowie,supermarket,,50.094841,20.011041
Żabka,convenience,,50.0253355,19.9159935
Żabka,convenience,,50.0662224,19.9520508
Żabka,convenience,,50.0525162,19.9404596
STACHMOT 1 SA,supermarket,,50.0900293,20.0402866
Na Rogatce,convenience,,50.0601363,19.9343141
Kiosk,convenience,,50.0954758,19.9320413
,convenience,,50.0942713,19.9311488
Delikatesy Centrum,convenience,,50.0856858,19.9111519
Żabka,convenience,,50.0692954,19.9830084
Lewiatan,supermarket,,50.0840955,20.0390063
Lewiatan,convenience,,50.0471027,19.9573689
Żabka,convenience,,50.0471843,19.955646
Żabka,convenience,,50.0110651,19.9750028
Lewiatan,convenience,,50.0768251,19.9207075
Jubilat,convenience,,50.0768802,19.9205713
Biedronka,supermarket,,50.0527368,19.9176765
Żabka,convenience,,50.0229829,19.9606771
Lewiatan,convenience,,50.0554748,19.9218517
Żabka,convenience,,50.080017,19.9183668
Lewiatan,convenience,,49.9828826,19.8730172
Żabka,convenience,,49.9831521,19.8851462
Żabka,convenience,,50.0551579,19.9331256
Żabka,convenience,,50.0700541,19.9439602
Żabka,convenience,,49.9947828,19.8510729
Lewiatan,convenience,,50.0913526,20.0019942
,convenience,,50.0807821,19.8783067
Lewiatan,supermarket,,50.0830208,19.972177
Żabka,convenience,,50.014303,19.8902526
Carrefour Express,convenience,,50.0149485,19.9075319
Groszek,convenience,,50.0267832,19.9122489
Żabka,convenience,,50.0681764,19.9374621
Żabka,convenience,,50.0688968,19.9385341
