name,amenity,leisure,tourism,latitude,longitude
Kamienica Jakuba Braunera,,,attraction,51.766776,19.4537267
Kamienica Nissena Rosenbluma,,,attraction,51.7675462,19.4535577
Fabryka Wilhelma Lürkensa,,,attraction,51.7663278,19.4527021
Kamienica Henryka Brautigama,,,attraction,51.7637698,19.4543382
Klub sportowy Gwardia Łódź,,sports_centre,,51.7614225,19.4547513
Art_Inkubator,arts_centre,,,51.7486018,19.4640512
Fabryka Adolfa Daube,,,attraction,51.75778,19.4546608
Fabryka Ewalda Kerna,,,attraction,51.7555983,19.4518015
Pałac Ewalda Kerna,,,attraction,51.7572841,19.4586201
Kamienica Enderów,,,attraction,51.7587638,19.4561913
Fabryka Winklera i Gaertnera,,,attraction,51.7570956,19.4636616
Fabryka Zygmunta Richtera,,,attraction,51.7519591,19.4523643
Kamienica Józefa Johna,,,attraction,51.7535646,19.4595112
Koło Wrotki,,sports_centre,,51.7533753,19.4592376
Dawna siedziba „Mitranzy”,,,attraction,51.7711704,19.4511906
Dom Klemensa Elsnera,,,attraction,51.7703671,19.4490717
Miejska Galeria Sztuki - Galeria Willa,,,gallery,51.7691909,19.4516153
Napis Manufaktura,,,attraction,51.7804791,19.4497536
Kamienica Abrahama Dudaka,,,attraction,51.7702408,19.4608022
Kamienica „Pod Atlasami”,,,attraction,51.7716338,19.4690776
Willa Jezajasza Kestenberga,,,attraction,51.7717832,19.4714541
WakeUp Fitness,,sports_centre,,51.7662718,19.4503178
Instytut Krav Maga,,sports_centre,,51.7653522,19.449709
Dawny kościół ewangelicki,,,attraction,51.7657124,19.4477832
Fabryka Ernesta Wevera,,,attraction,51.7636597,19.4524294
Dom Ernesta Wevera,,,attraction,51.7633968,19.4515955
Willa F. Schmidta,,,attraction,51.7589768,19.4487748
Pałacyk Elektrowni Łódzkiej,,,attraction,51.7635788,19.4496763
Hala Resursy,,,attraction,51.7615871,19.4669067
Centrala Handlowa Karola Scheiblera,,,attraction,51.7561866,19.4731126
Pałac Karola Scheiblera,,,attraction,51.759605,19.4741989
Fabryka K. Scheiblera „Centrala”,,,attraction,51.7590406,19.4762803
Centrum Hatha-Yoga,,sports_centre,,51.7543594,19.4586286
Willa Leona Allarta,,,attraction,51.7438312,19.4469701
Budynek Dyrekcji Rzeźni Miejskiej,,,attraction,51.7515447,19.4417898
