name,highway,latitude,longitude
Kiełczowska (LZN),bus_stop,51.1465632,17.1247415
Kiełczowska (LZN),bus_stop,51.1467762,17.1210117
Las Mokrzański,bus_stop,51.1761179,16.8335794
Las Osobowicki,bus_stop,51.1475521,16.9845004
Las Osobowicki,bus_stop,51.1480108,16.9838368
Lekarska,bus_stop,51.1604905,17.0273579
Lekarska,bus_stop,51.161271,17.027731
Libelta,bus_stop,51.1094908,17.1084373
Libelta,bus_stop,51.1100085,17.1086833
Lipska,bus_stop,51.1441259,16.9873392
Lipska,bus_stop,51.144921,16.9866614
Inflancka,bus_stop,51.1423721,17.1304633
Inflancka,bus_stop,51.142401,17.1296302
Lubelska,bus_stop,51.1634802,16.9192798
Lubelska,bus_stop,51.1639099,16.9191599
Poświętne,bus_stop,51.1506693,17.0289657
Poświętne,bus_stop,51.1513241,17.0293317
Metalowców (Ośrodek sportu),bus_stop,51.1295943,16.9549683
Metalowców (Ośrodek sportu),bus_stop,51.129876,16.9549856
Mińska (Rondo Rotmistrza Pileckiego),bus_stop,51.1053135,16.9489389
Mińska (Rondo Rotmistrza Pileckiego),bus_stop,51.1060862,16.9502145
Mińska (Rondo Rotmistrza Pileckiego),bus_stop,51.1072193,16.9495004
Mińska (Rondo Rotmistrza Pileckiego),bus_stop,51.107535,16.9495906
Muchobór Mały (stacja kolejowa),bus_stop,51.1126525,16.9706133
Malinowa,bus_stop,51.066659,17.0105187
Malinowa,bus_stop,51.0671303,17.0107126
Malwowa,bus_stop,51.1669919,17.1101095
Marcepanowa,bus_stop,51.0617584,16.9758092
Marcepanowa,bus_stop,51.0623364,16.9763681
Marchewkowa,bus_stop,51.0664975,16.9740663
Marchewkowa,bus_stop,51.066698,16.9741919
Marszowice,bus_stop,51.1669481,16.8901956
Marszowice,bus_stop,51.1674228,16.8911781
Marszowice,bus_stop,51.1678479,16.8905107
Marszowicka,bus_stop,51.1630126,16.8783651
Marszowicka,bus_stop,51.1631891,16.8785299
Małomicka,bus_stop,51.1666783,16.8877537
Małomicka,bus_stop,51.1668158,16.886703
Małopanewska,bus_stop,51.1239045,16.9868241
Małopanewska,bus_stop,51.1240581,16.9874834
Małopolska (Ośrodek dla niewidomych),bus_stop,51.1378873,16.8976594
Małopolska (Ośrodek dla niewidomych),bus_stop,51.1374686,16.8988367
Maślice Małe (Brodnicka),bus_stop,51.1529382,16.94012
Maślice Małe (Brodnicka),bus_stop,51.1533168,16.9395519
Maślicka (Osiedle),bus_stop,51.1474843,16.9477286
Maślicka (Osiedle),bus_stop,51.1477064,16.947619
Rędzińska (Cmentarz),bus_stop,51.1488436,16.9455412
Rędzińska (Cmentarz),bus_stop,51.1491165,16.9453165
Metalowców,bus_stop,51.1321561,16.9563371
Metalowców,bus_stop,51.1322961,16.9565903
Metalowców,bus_stop,51.1324407,16.9577846
Metalowców,bus_stop,51.1327522,16.958297
Metalowców,bus_stop,51.1330937,16.9592232
Metalowców,bus_stop,51.1337902,16.9567385
Mickiewicza,bus_stop,51.1085065,17.0725438
Mickiewicza,bus_stop,51.1092783,17.0747694
Mielecka,bus_stop,51.0895266,16.9996993
Mielecka,bus_stop,51.0897834,17.0001726
Mikołowska,bus_stop,51.1116962,17.1365764
Miodowa,bus_stop,51.1351571,16.8487664
Miodowa,bus_stop,51.1355621,16.8489462
Międzyrzecka,bus_stop,51.0943675,17.0823643
Międzyrzecka,bus_stop,51.0949595,17.0807734
Miłoszycka,bus_stop,51.1169221,17.1263061
Miłoszycka,bus_stop,51.1162047,17.1277215
Tyrmanda,bus_stop,51.1027296,16.9451412
Tyrmanda,bus_stop,51.1033842,16.9461712
Mochnackiego,bus_stop,51.1419892,17.0366051
Mochnackiego,bus_stop,51.1422887,17.0367714
Modra,bus_stop,51.13626,16.9667748
Mokra,bus_stop,51.1714919,16.8377165
Mokra,bus_stop,51.1715667,16.8373602
Mokrzańska,bus_stop,51.1473175,16.8541934
Mokrzańska,bus_stop,51.1475358,16.8531836
Mokrzańska,bus_stop,51.1492186,16.8546794
Moniuszki,bus_stop,51.119418,17.0852211
Moniuszki,bus_stop,51.1195126,17.0826616
Monopolowa,bus_stop,51.1153551,17.1124061
Monopolowa,bus_stop,51.1155602,17.112339
Monte Cassino,bus_stop,51.1059245,17.105236
