name,amenity,leisure,tourism,latitude,longitude
Wolontarek,,,artwork,51.1266847,16.981534
Wodziarz,,,artwork,51.109842,17.031425
Wioślarze,,,artwork,51.1064319,17.0594016
WspółCzesio,,,artwork,51.109642,17.037531
Wroc-ek,,,artwork,51.1697055,16.9018411
Zośka i Jędruś,,,artwork,51.1110296,17.0281574
Zgryzek,,,artwork,51.061924,17.055727
Zikusia,,,artwork,51.1016739,17.0298089
Wytrwałek,,,artwork,51.093258,17.023111
Żaczek,,,artwork,51.1061288,17.0358388
Zraszacz,mist_spraying_cooler,,artwork,51.1097397,17.0313425
Tralalalek i Wałałałek,,,artwork,51.1125361,17.0324273
Wrocławiak,,,artwork,51.1144005,17.0460173
Ursus,,,artwork,51.1128161,17.0371651
Park M,,,artwork,51.112197,17.0432784
Gołębnik,,,artwork,51.1100707,17.0311358
Przodownik,,,artwork,51.1106252,17.03185
SpaceQuest,,escape_game,,51.1017672,17.0403705
Pediatrikuś i Krasnalinka,,,artwork,51.0744613,17.0312066
Profil Czasu,,,artwork,51.09433,17.0190964
Brama Wrocławia,,,artwork,51.062958,17.0003926
Muzeum Pana Tadeusza,,,museum,51.1104299,17.0302752
Muzeum Geologiczne,,,museum,51.116245,17.0296802
Fabryczna boulder,,sports_centre,,51.0975081,16.9825217
Altra Fitness Club,,fitness_centre,,51.1436863,17.1251512
Kibice Razem Śląsk Wrocław,community_centre,,,51.1107923,17.0347956
Cinema City,cinema,,,51.0964379,17.0352314
Elwruś,,,artwork,51.0946492,16.9786124
Jamaica,nightclub,,,51.1100628,17.0256433
Cyjanometr,,,artwork,51.1119649,17.0501645
mia,,,gallery,51.1091973,17.0285618
GoJump – Park Trampolin,,sports_centre,,51.1350186,17.0667916
Księżniczka Wiatru IV,,,artwork,51.1132325,17.0398767
