name,shop,amenity,latitude,longitude
Lidl,supermarket,,50.8018051300193,19.116431407128406
Netto,supermarket,,50.792420924453054,19.12711300210741
Circle K,convenience,,50.83558536914334,19.11657150772506
Żabka,convenience,,50.80552793531062,19.106632269155284
Aldi,supermarket,,50.803566870934525,19.112560576746986
Żabka,convenience,,50.799945925218836,19.110474719705156
Lewiatan,convenience,,50.801438744039764,19.108405321041765
Biedronka,supermarket,,50.81360204961141,19.12996232439129
Delikatesy MINI,convenience,,50.80828453234273,19.14226697447478
,mall,,50.825159263558554,19.098835387812105
Biedronka,supermarket,,50.82154840405674,19.09382642707109
Biedronka,supermarket,,50.78092440639137,19.146251517959204
PSS Społem,convenience,,50.784349150000004,19.15485025
Żabka,convenience,,50.82543898257759,19.118367974488656
Euro Sklep,supermarket,,50.82587284070652,19.114577443449722
Lidl,supermarket,,50.83337786501348,19.105281662600703
Netto,supermarket,,50.80329228006986,19.091387427240907
Lewiatan,supermarket,,50.78592655924468,19.01487049803714
Żabka,convenience,,50.80190362652317,19.109932163497742
Żabka,convenience,,50.79490342993683,19.04156264233892
Delikatesy Centrum,supermarket,,50.79512888726983,19.04201028709481
Biedronka,supermarket,,50.799266325078904,19.06304799272093
Społem,convenience,,50.76721281655761,19.151836508750574
Żabka,convenience,,50.82606658060979,19.115425934875983
Spar,supermarket,,50.82619224466124,19.077838073480944
Aldi,supermarket,,50.82336467127369,19.10420272057383
Amanda,convenience,,50.830146478034486,19.116094123523293
Pasaż,mall,,50.812202429473935,19.123069383408406
SEKA,mall,,50.812192140187825,19.122739423504225
Biedronka,supermarket,,50.82534495489357,19.09213733894116
Slovnaft Partner,convenience,,50.74772803676346,19.044991220750788
Lidl,supermarket,,50.84661251263222,19.125765097407697
Lewiatan,supermarket,,50.77937394189418,19.134124937220932
Netto,supermarket,,50.8412790266632,19.1637138552388
Vollmart,supermarket,,50.799463731289414,19.116384352812698
Lewiatan,supermarket,,50.85102927212087,19.127235129642823
Lidl,supermarket,,50.82278029511743,19.080187627507623
Warzywniak,convenience,,50.846368280993474,19.13231257219033
Żabka,convenience,,50.84607375454557,19.185762544730093
,convenience,,50.84346585421669,19.137129024816776
Groszek,convenience,,50.83702802569377,19.12719513443285
Biedronka,supermarket,,50.810933615956635,19.141098715831088
Biedronka,supermarket,,50.834631080140234,19.104116804378492
"Plac Handlowy ""Jacek""",,marketplace,50.813759674763276,19.12036659027715
Kaufland,supermarket,,50.785304457735066,19.129285333962248
Plejada,mall,,50.81214762536664,19.123279588951796
Dino,supermarket,,50.7624756,19.093889599999997
Dino,supermarket,,50.77680204999999,19.09643165
Lidl,supermarket,,50.81947437199082,19.129784915137396
Dino,supermarket,,50.811572169027194,19.14026864107548
Biedronka,supermarket,,50.74748345246045,19.044374477837266
Centrum Handlowe Jagiellończycy,mall,,50.782979788180384,19.14290772072894
,,marketplace,50.810486680522544,19.118462562754075
Dino,supermarket,,50.79756415000001,19.1528196
Biedronka,supermarket,,50.823319007827145,19.11811448988923
Żabka,convenience,,50.836063251337876,19.128127550007623
Lidl,supermarket,,50.82930185963775,19.115252024034465
Lewiatan,convenience,,50.773271429872615,19.119265688987166
Carrefour,supermarket,,50.8243058676781,19.14335238326023
Puchatek,mall,,50.81250598459386,19.128693161603742
