name,shop,amenity,latitude,longitude
Viol-Mar s.c.,convenience,,51.7812701,19.533888
Żabka,convenience,,51.7825549,19.4509363
Groszek,convenience,,51.733164,19.4581951
Żabka,convenience,,51.7331724,19.4585923
Żabka,convenience,,51.7735736,19.4395718
Żabka,convenience,,51.7308552,19.4742728
Bukuś,convenience,,51.7386297,19.3940356
Żabka,convenience,,51.7463631,19.4159586
,convenience,,51.7463757,19.4157834
,convenience,,51.7439122,19.4948225
,convenience,,51.743834,19.494834
Odido,convenience,,51.7825486,19.4535605
Ryneczek,,marketplace,51.7462122,19.4051409
Żabka,convenience,,51.7884743,19.4410628
,convenience,,51.7394901,19.4491118
,convenience,,51.7396918,19.4486259
,convenience,,51.7395507,19.4473731
Żabka,convenience,,51.7444908,19.3998181
,convenience,,51.7436127,19.4004235
Sklep spożywczy,convenience,,51.7314582,19.4652682
Żabka,convenience,,51.742203,19.4049438
Delikatesy Adam,convenience,,51.7501298,19.4089952
Żabka,convenience,,51.7735311,19.45523
Biedronka,supermarket,,51.765502,19.458308
Żabka,convenience,,51.7689111,19.4596099
,convenience,,51.7783079,19.4759235
Grześkowiak,convenience,,51.7804543,19.4768963
Żabka,convenience,,51.7442148,19.3987462
,convenience,,51.7447947,19.3982283
Delikatesy Spożywcze Ardeks,convenience,,51.7484407,19.4008568
Żabka,convenience,,51.7598591,19.4678215
Żabka,convenience,,51.7619473,19.4470607
Milenka,convenience,,51.7403075,19.3993073
Żabka,convenience,,51.7402546,19.3997459
Prasa Kolporter,convenience,,51.7388565,19.3892896
Żabka,convenience,,51.7874823,19.4302594
Żabka,convenience,,51.7357883,19.4700503
Żabka,convenience,,51.7310635,19.4678607
Stokrotka,supermarket,,51.7581134,19.5387415
Kiosk,convenience,,51.7176146,19.4847551
Gama,supermarket,,51.7280722,19.469394
odido,supermarket,,51.7295491,19.4687489
Żabka,convenience,,51.7285965,19.4702565
Żabka,convenience,,51.7346378,19.4673123
Sklep spożywczy,convenience,,51.7400345,19.4594311
,convenience,,51.7367318,19.4438347
Żabka,convenience,,51.7270801,19.4328992
Żabka,convenience,,51.7933863,19.4346563
Żabka,convenience,,51.760829,19.4448675
Lidl,supermarket,,51.758497,19.4647051
Żabka,convenience,,51.7348719,19.480199
,convenience,,51.7927462,19.3928853
Żabka,convenience,,51.7973722,19.4388783
,convenience,,51.7924158,19.3944131
Gama,convenience,,51.7923983,19.3946874
