name,highway,latitude,longitude
Lodowa/Zamoyskiego,bus_stop,53.1632491,23.1206008
Zawady,bus_stop,53.1640331,23.1112944
Zawady,bus_stop,53.16464,23.1110079
42. Pułku Piechoty/Brzechwy,bus_stop,53.1428899,23.2115241
Kapralska/Pusta,bus_stop,53.1433054,23.1862548
Bitwy Białostockiej/Kombatantów,bus_stop,53.1496564,23.1654314
Kombatantów,bus_stop,53.1507185,23.1583126
Mickiewicza/Sąd Rejonowy,bus_stop,53.1048151,23.1852216
Kuronia/Myśliwska,bus_stop,53.1056485,23.1963423
Kuronia/Żurawia,bus_stop,53.1064172,23.1916381
Mickiewicza/Liceum,bus_stop,53.1090584,23.1826322
Wiewiórcza/Szpacza,bus_stop,53.1098883,23.1947949
Mickiewicza/Wiewiórcza,bus_stop,53.1105395,23.1810736
Niedźwiedzia/Osiedle Dojlidy,bus_stop,53.1145842,23.1903249
Kuronia/Kalicińskiego,bus_stop,53.1039662,23.2055598
Kuronia/Browar,bus_stop,53.1043017,23.203691
Kuronia/Myśliwska,bus_stop,53.1049161,23.1977852
Bohaterów Getta/Bank,bus_stop,53.1367264,23.1522269
Bohaterów Getta/Poleska,bus_stop,53.1393532,23.1506416
Branickiego/Geodetów,bus_stop,53.1229115,23.1877058
Sienkiewicza/Ryska,bus_stop,53.1411423,23.174166
Wrocławska/Rybnika,bus_stop,53.1233462,23.0948307
Kopernika/Składowa,bus_stop,53.1232932,23.1226291
Wrocławska/Zielonogórska,bus_stop,53.1240046,23.0966255
Warszawska/Piastowska,bus_stop,53.127881,23.1805491
Słonimska/Urząd Miejski,bus_stop,53.1341917,23.1746999
Piasta/Skorupska,bus_stop,53.1347827,23.1811469
Piasta,bus_stop,53.1346751,23.183131
Mickiewicza/Kościół Św. Ojca Pio,bus_stop,53.1197257,23.1745342
Wiejska/Kopernika,bus_stop,53.1205311,23.1451092
Świętokrzyska/Sopoćki,bus_stop,53.1468129,23.1358513
Świętokrzyska/Orzechowa,bus_stop,53.1554974,23.1393603
Świętokrzyska/Antoniukowska,bus_stop,53.1444309,23.1334234
Sokólska/Zagumienna,bus_stop,53.1476052,23.1492665
Wysockiego/Pętla,bus_stop,53.1766527,23.187456
