name,shop,amenity,latitude,longitude
Mini Delikatesy,convenience,,53.3919404,14.6704437
Żabka,convenience,,53.4558974,14.5821547
,convenience,,53.4933473,14.583544
Żabka,convenience,,53.4415272,14.4903855
Livio,convenience,,53.4555923,14.5352402
Brutto,convenience,,53.3659881,14.6445168
,convenience,,53.4430107,14.5519163
Żabka,convenience,,53.3773126,14.6614538
Total,convenience,,53.4319042,14.5444208
Bartek,convenience,,53.4397772,14.551253
Warzywniak,convenience,,53.431622,14.5512753
Żabka,convenience,,53.43258,14.546854
Żabka,convenience,,53.4272995,14.5320543
Delikatesy,convenience,,53.4211121,14.5491106
Kubuś,convenience,,53.4490579,14.5679863
Delikatesy,convenience,,53.4196106,14.5524897
Groszek,convenience,,53.4329791,14.5342857
Dorotka,convenience,,53.4336662,14.534975
Groszek,convenience,,53.4351863,14.5697899
Delikatesy Centrum,supermarket,,53.4346972,14.5524187
Biedronka,supermarket,,53.4218899,14.5405024
Odido,convenience,,53.4445981,14.5179163
SKLEP spożywczy,convenience,,53.3970681,14.6650291
Żabka,convenience,,53.4553407,14.5691325
,convenience,,53.4535533,14.5224095
,convenience,,53.3792666,14.660773
Żabka,convenience,,53.4219289,14.563169
Misiek,convenience,,53.4332104,14.5442229
Żabka,convenience,,53.4331147,14.5443429
,convenience,,53.4595343,14.5920191
Waldek,convenience,,53.439053,14.5727439
Żabka,convenience,,53.4592362,14.5808685
Delicja,convenience,,53.4294964,14.5346079
Żabka,convenience,,53.4574091,14.4629841
,convenience,,53.4546104,14.4875909
,convenience,,53.4695924,14.5906053
FasOla,convenience,,53.4590736,14.580596
,convenience,,53.4287811,14.5599279
Żabka,convenience,,53.4550212,14.4717207
Sklep spożywczo-monopolowy,convenience,,53.4561587,14.5599796
Żabka,convenience,,53.4678098,14.5516689
Żabka,convenience,,53.427525,14.5545541
Żabka,convenience,,53.4355043,14.5544019
Odido,convenience,,53.4396405,14.5543272
Dariusz,convenience,,53.3672365,14.5987973
abc,convenience,,53.3682314,14.5989761
,convenience,,53.44431,14.5591716
Biedronka,supermarket,,53.3687762,14.5986428
Żabka,convenience,,53.4460777,14.5537687
,convenience,,53.4498803,14.5751189
Pod Kasztanami,convenience,,53.4467026,14.5125548
,convenience,,53.4752292,14.6034243
,convenience,,53.4942901,14.6130303
Renvie,convenience,,53.4727459,14.5471089
,convenience,,53.5137907,14.6132551
Karolinka,convenience,,53.3434909,14.7531795
,convenience,,53.3425084,14.7772815
Żabka,convenience,,53.4444433,14.4867814
Biedronka,supermarket,,53.4092814,14.5182841
,convenience,,53.3757068,14.6656336
Lidl,supermarket,,53.4245973,14.5501874
Biedronka,supermarket,,53.3933017,14.500974
abc,convenience,,53.3476543,14.5665789
Lewiatan,convenience,,53.3523439,14.5761766
Kasia,convenience,,53.366784,14.5957447
Żabka,convenience,,53.4775896,14.5411485
Skarbówek,convenience,,53.4682073,14.5245899
,convenience,,53.4385524,14.5645458
Żabka,convenience,,53.4247134,14.5483051
Żabka,convenience,,53.3939895,14.5010136
Żabka,convenience,,53.4225898,14.4972664
Żabka,convenience,,53.4457326,14.5401078
Lewiatan,convenience,,53.3655548,14.6572973
Żabka,convenience,,53.4188542,14.5443463
abc,convenience,,53.3974002,14.5264686
Delikatesy Centrum,supermarket,,53.3982625,14.5251947
,convenience,,53.4326343,14.5516655
Dorotka,convenience,,53.4458052,14.5479253
Odido,convenience,,53.4456096,14.5478079
Żabka,convenience,,53.4446088,14.5472025
Żabka,convenience,,53.4098882,14.5179141
Stokrotka Market,supermarket,,53.4383872,14.4945422
,convenience,,53.4555946,14.4944007
Żabka,convenience,,53.3857463,14.6784141
Żabka,convenience,,53.4101786,14.5298508
Żabka,convenience,,53.4158058,14.5323794
abc,convenience,,53.4214898,14.4921075
Daria,convenience,,53.4213608,14.4915571
abc,convenience,,53.3628586,14.5975789
Netto,supermarket,,53.435998,14.5486148
Żabka,convenience,,53.4408603,14.5295127
Pasaż A-Z,mall,,53.4250051,14.5445955
Groszek,convenience,,53.4325547,14.5363545
Żabka,convenience,,53.3820363,14.6558683
,supermarket,,53.3813384,14.6574751
ALDI,supermarket,,53.3845959,14.6679171
U Lenki,convenience,,53.3605077,14.5961303
Odido,convenience,,53.4252844,14.5425921
Żabka,convenience,,53.4533774,14.4923939
Żabka,convenience,,53.3658362,14.5942956
Żabka,convenience,,53.4179867,14.5338567
Żabka,convenience,,53.4475478,14.5117121
Żabka,convenience,,53.3814385,14.6746311
Żabka,convenience,,53.4393843,14.4778609
Shell Select,convenience,,53.4084793,14.6989892
Żabka,convenience,,53.4475681,14.5503048
Społem „Orion”,supermarket,,53.4251761,14.5418991
Stokrotka,supermarket,,53.4173127,14.5386259
Żabka,convenience,,53.3801943,14.6504076
Sklep u Kingi,convenience,,53.44774,14.570157
Biały Domek,convenience,,53.4514233,14.5690473
,convenience,,53.4594236,14.5423123
Żabka,convenience,,53.3820723,14.6536345
Żabka,convenience,,53.377008,14.6668426
Żabka,convenience,,53.4305211,14.5476691
Żabka,convenience,,53.4379408,14.5084908
Żabka,convenience,,53.3913328,14.6618365
Easy Auchan,convenience,,53.3855556,14.6314411
Easy Auchan,convenience,,53.4514707,14.5121667
Żabka,convenience,,53.4377669,14.5285262
Food market,supermarket,,53.4335427,14.5535603
Spar Express,convenience,,53.3819108,14.6685541
Biedronka,supermarket,,53.3921231,14.6732175
Żabka,convenience,,53.3962453,14.6273415
Żabka,convenience,,53.4714323,14.5431281
Warszewo Park,mall,,53.4713756,14.5431535
Żabka,convenience,,53.4305193,14.5096373
Żabka,convenience,,53.4351774,14.5395819
Żabka,convenience,,53.4416763,14.5754569
Biedronka,supermarket,,53.4195032,14.5525551
Targowisko Manhattan,mall,marketplace,53.44313290617107,14.550199863573656
Kaskada,mall,,53.42825423378768,14.550364398929332
Targowisko Miejskie,,marketplace,53.39524495941226,14.667725716322218
Targowisko Zdroje,,marketplace,53.38185031073718,14.63429787972275
Targowisko Kalinka,mall,marketplace,53.433325256333724,14.515769762345572
