name,leisure,landuse,natural,latitude,longitude,area_m2,score
Skwer im. Macieja Kosycarza,park,,,54.35349906948008,18.65622249489645,15538.575820633856,15538.575820633856
,,grass,,54.34641871185044,18.65465249818978,5965.810694215726,4176.067485951007
,,grass,,54.34844267497863,18.65571501876122,763.7524941797715,534.62674592584
,,grass,,54.347771985613754,18.652960285506172,4160.870565076644,2912.6093955536508
,,grass,,54.349212963914674,18.655539565169338,2558.056860955481,1790.6398026688366
,,grass,,54.349373389038014,18.653846041846347,1599.6647909586961,1119.7653536710873
,,grass,,54.350366576751675,18.65642804690778,6459.074261230032,4521.351982861022
,park,,,54.34992766282508,18.655920703681346,4584.735904306399,4584.735904306399
,,grass,,54.34921390257714,18.65605115079161,919.0645776063682,643.3452043244577
,,grass,,54.35239683112007,18.65388077578609,2382.9994602879533,1668.0996222015672
Targ Chlebowy,,grass,,54.350328696318876,18.652976776820225,2898.477172795793,2028.934020957055
,,grass,,54.35067325810434,18.650361406222785,3228.3443259705627,2259.8410281793936
,,grass,,54.34963065615083,18.650007974403668,781.7374003071126,547.2161802149787
,,grass,,54.34995857017809,18.649812460571685,6613.186556478233,4629.230589534763
,,grass,,54.350467534734854,18.648527471701552,636.9585919765531,445.8710143835871
Targ Drzewny,park,,,54.35210683120825,18.64836500008663,7191.430115193466,7191.430115193466
,,grass,,54.35105365326409,18.651918978645366,4662.776469511218,3263.9435286578528
,,,grassland,54.304578548471135,18.601959887160696,107273.32267059694,75091.32586941785
,,,grassland,54.306184795067765,18.592735512624554,77431.46609609871,54202.026267269095
,,,grassland,54.33644243678055,18.565354895298757,141381.4002267393,98966.9801587175
,,,wood,54.293938336184645,18.61889158786686,45857.05694742067,32099.939863194468
,,,wood,54.342843964905654,18.53143202612576,119097.67740306593,83368.37418214614
,,,grassland,54.4139715754259,18.46507491573234,41788.94176839089,29252.259237873623
,,,grassland,54.43792750862565,18.446585502208784,51473.15093379176,36031.20565365423
,,forest,,54.4568708735543,18.471805071550964,6858372.636157304,5486698.108925844
,,grass,,54.33823418695623,18.600368321067446,7188.639209066103,5032.0474463462715
,,,grassland,54.434015990922674,18.482863822945372,205902.47220090628,144131.7305406344
,,grass,,54.34845288248946,18.668598774532285,256.94514099147483,179.86159869403238
,,grass,,54.34850412866343,18.669103803001057,3283.4387316080633,2298.4071121256443
,,,grassland,54.44245296920492,18.46059262706471,66112.56273897146,46278.793917280025
,,grass,,54.42049104538777,18.564281583262684,3257.1125064321036,2279.9787545024724
,,grass,,54.34786831144664,18.66386318529051,294.8142240192505,206.36995681347534
,,grass,,54.34959401926502,18.646121599325753,587.3304995806056,411.1313497064239
,,grass,,54.34737245408037,18.66154583429767,225.5003521021319,157.8502464714923
